id,name,debut,company_id,fanclub_name,active,type
27819,Table Light,2010-12-5,37168,Strong,True,boy groups
27820,Jovial Human,2012-6-9,5814,,True,girl groups
27821,Future Satchel,2023-3-27,39488,Adaptive,True,girl groups
27822,Mild Cotija,2013-11-21,18337,Best,True,boy groups
27823,Inclusive Cinema,2022-10-15,15530,Customer,True,girl groups
27824,Warm Bight,2018-1-16,34205,Compact,False,boy groups
27825,Terminal Ostrich,2013-12-12,95726,,True,girl groups
27826,Wide Siamese,2023-5-2,74175,,True,boy groups
27827,Herb Selfish,2014-2-4,7129,Adiabatic,True,boy groups
27828,Bisque Taking,2020-8-17,82696,Symmetric,True,boy groups
27829,Jumper Beige,2013-8-3,95155,,True,girl groups
27830,Amiable Epigram,2022-8-5,92011,Rectilinear,True,girl groups
27831,Tossed Pudding,2014-4-29,44331,,True,boy groups
27832,Lazy Vignette,2011-10-4,74180,,False,boy groups
27833,Monitor Searing,2018-4-6,17165,,True,girl groups
27834,Fat Column,2019-7-18,17821,,True,boy groups
27835,Radiant Subspace,2012-3-12,71698,Citric,False,girl groups
27836,Section Lime,2023-3-26,88617,Chestnut,True,boy groups
27837,Aggregate Woolen,2023-2-28,74459,Maroon,False,boy groups
27838,Latent Hook,2017-12-23,89387,Either,True,girl groups
27839,Bankruptcy Chief,2016-11-16,91257,Complex,True,girl groups
27840,Few Limo,2020-11-27,32338,Heartless,False,girl groups
27841,Medium Gain,2022-6-2,78931,,True,girl groups
27842,Sluggish Cathode,2012-9-8,16343,Cold,True,girl groups
27843,Affable Interval,2022-4-11,1493,,True,girl groups
27844,Prism Flush,2013-7-7,13747,Mute,True,boy groups
27845,Tranquil Head,2021-1-22,95763,Beveled,True,girl groups
27846,Granite Counting,2010-9-28,22804,Afraid,False,boy groups
27847,Ordnance Blocking,2021-7-8,24733,Respectful,True,girl groups
27848,Second Brass,2016-10-14,39264,Azure,True,boy groups
27849,Style Random,2019-10-29,12335,Crispy,True,boy groups
27850,Banner Customer,2010-9-13,69502,Wide,True,boy groups
27851,Forest Dry,2023-9-19,79567,Chestnut,True,girl groups
27852,Equidistant Trout,2013-4-3,81030,,False,girl groups
27853,Blt Elegant,2015-1-10,8032,Abstract,True,boy groups
27854,Arbitration Inventive,2017-5-26,92229,Coal,True,girl groups
27855,Prism Sharp,2018-1-4,47544,Damaged,False,boy groups
27856,Irregular Contrast,2011-12-29,70225,,True,boy groups
27857,Dessert Volumetric,2013-1-14,17418,Amortized,False,boy groups
27858,Zoning Greasy,2018-2-23,11224,,True,boy groups
27859,Icy Appraisal,2016-10-18,84161,,True,boy groups
27860,Simple Sport,2022-5-4,99744,Salty,True,girl groups
27861,Asymptotic Tambourine,2019-10-24,14568,,False,boy groups
27862,Bright Density,2021-3-24,82748,Alternate,True,boy groups
27863,Gable Asphalt,2016-10-9,89726,Hot,True,boy groups
27864,Clever Coach,2010-8-23,76746,Adventurous,True,boy groups
27865,Elegant Delta,2016-6-12,85439,Chewy,False,boy groups
27866,Philly Auburn,2015-12-27,11444,Sharp,True,girl groups
27867,Succulent Zinfandel,2012-2-25,16254,Patient,False,girl groups
27868,Ghoul Marked,2022-9-27,50098,,True,girl groups
27869,Sealer Recursive,2021-6-24,29156,Flat,True,boy groups
27870,Playlist Short,2016-3-20,78335,Green,True,boy groups
27871,Recent Map,2022-11-7,85159,,True,girl groups
27872,Voice Sienna,2015-12-2,88347,Best,True,girl groups
27873,Upside Broad,2014-6-27,25492,Proper,False,boy groups
27874,Tub Dark,2015-1-11,66532,Allegro,True,girl groups
27875,Upbeat Cone,2016-6-11,84910,Bipartite,True,girl groups
27876,Senile Leaf,2019-1-25,81605,,True,girl groups
27877,Height Dichotomic,2020-7-1,51068,Blocking,True,boy groups
27878,Devout Period,2018-8-4,59332,,True,girl groups
27879,Lively Row,2017-4-22,80517,Internal,True,boy groups
27880,Radio Libretto,2019-1-17,45987,Bitter,True,girl groups
27881,Inventive Value,2022-2-2,100864,Exhaustive,True,girl groups
27882,Legacy Model,2023-2-9,72141,Caramelized,False,girl groups
27883,Expenditure Offline,2011-11-13,20537,Aquamarine,True,boy groups
27884,Careful Analog,2021-4-21,47413,,False,boy groups
27885,Eager Lath,2014-3-26,6198,Jovial,True,girl groups
27886,Rounded Sump,2010-12-26,3157,,True,girl groups
27887,Drone Creative,2010-11-3,26698,,True,girl groups
27888,Kiosk Mashed,2013-1-27,22572,Magnetic,True,boy groups
27889,Fjord Relaxed,2022-11-27,7998,Crimson,False,boy groups
27890,Paper Shortest,2012-12-20,91504,,True,boy groups
27891,Pair Rank,2021-4-13,35082,,True,girl groups
27892,Diatonic Sophisticated,2020-8-3,5942,,True,boy groups
27893,Burning Sheave,2022-10-11,85469,Local,False,boy groups
27894,Stringy Cobblestone,2018-10-2,79344,,True,girl groups
27895,Briny Parody,2010-5-16,39414,Staff,True,girl groups
27896,Tense Beam,2019-8-19,28003,,True,girl groups
27897,Direct Operator,2015-11-9,68600,,True,girl groups
27898,Blend Median,2015-3-8,49766,Flush,True,girl groups
27899,Nervous Breakout,2019-6-2,39649,Livid,True,girl groups
27900,Gold Cell,2021-5-7,69188,,True,girl groups
27901,Archive Burning,2011-11-3,42693,Simple,True,girl groups
27902,Soul Savage,2011-12-26,93833,Jumbo,False,girl groups
27903,Champagne Section,2010-5-6,33355,,False,boy groups
27904,Antagonist Frosty,2015-4-17,94341,Grilled,True,boy groups
27905,Tart Halbert,2010-11-27,59416,Wary,True,boy groups
27906,Electrical Outline,2013-10-14,41028,,True,boy groups
27907,Zesty Pasta,2018-1-10,26984,,True,girl groups
27908,Quarter Mechanical,2010-7-2,74885,Red,True,boy groups
27909,Watchtower Concrete,2010-5-11,15596,Pizzicato,True,boy groups
27910,Passenger Optical,2023-5-4,95668,Oily,True,boy groups
27911,Spire Helpful,2010-8-22,88928,,True,boy groups
27912,Local Viola,2023-5-4,44477,,True,boy groups
27913,Forest Cerulean,2022-2-20,24393,Resultant,True,girl groups
27914,Forest Chromatic,2017-1-20,48381,Lenient,True,boy groups
27915,Helo Diagonal,2015-5-7,29314,,True,boy groups
27916,Heron Achromatic,2011-4-8,76571,Soft,True,girl groups
27917,Helpful Spire,2016-10-10,91530,,True,girl groups
27918,Soft Herring,2018-1-28,52288,,True,boy groups
27919,Archetype Polite,2020-12-12,67057,Factorial,True,boy groups
27920,Yellow Pit,2012-4-9,91240,,True,boy groups
27921,Legato Halo,2018-9-23,87672,Indigo,True,boy groups
27922,Dividend Grating,2018-10-21,16904,,False,girl groups
27923,Play Creative,2015-8-26,81556,,True,girl groups
27924,Frog Immense,2014-4-28,74913,,True,boy groups
27925,Dimension Mild,2020-12-15,21004,,True,girl groups
27926,Broad Motel,2018-9-28,75204,Frayed,True,boy groups
27927,Tray Zingy,2017-8-26,33377,,True,boy groups
27928,Butter Fat,2013-4-20,40147,,True,girl groups
27929,Complicated Breach,2019-4-23,67409,Simple,True,boy groups
27930,Element Sizzling,2012-1-3,87137,Square,True,girl groups
27931,Honest Fractal,2013-9-22,93922,Courtly,True,girl groups
27932,Commission Sensitive,2022-2-18,15652,,True,boy groups
27933,Bronze Plumb,2018-10-15,5677,,True,boy groups
27934,Coped Valance,2017-5-6,93462,Caramel,True,girl groups
27935,Orphan Merciless,2015-11-8,85275,,True,girl groups
27936,Boolean Dolcetto,2012-5-16,49686,,False,girl groups
27937,Server Emerald,2018-10-5,37174,,True,boy groups
27938,Load Teal,2020-4-26,92044,,True,boy groups
27939,Center Zingy,2023-3-9,40624,Achromatic,True,boy groups
27940,Spitz Resonnt,2019-8-14,14134,,True,girl groups
27941,Matte Coffee,2011-4-7,20516,Citron,True,girl groups
27942,Exact Taco,2019-12-1,97297,Excited,True,boy groups
27943,Crabby Kestrel,2011-4-29,69073,,True,girl groups
27944,Ascent Piano,2014-6-20,24624,,True,boy groups
27945,Colorful Frame,2012-11-22,13947,,True,girl groups
27946,Packet Worried,2013-1-29,5672,Cheerful,True,girl groups
27947,Massive Baryon,2017-2-5,35046,Every,False,girl groups
27948,Bold Alignment,2016-8-25,40411,Yummy,True,girl groups
27949,Balustrade Ragged,2011-8-15,90333,Persistent,True,boy groups
27950,Git Magenta,2015-7-24,32307,Similar,True,boy groups
27951,Dry Division,2011-8-21,52672,Humane,True,boy groups
27952,Skill Weary,2010-4-9,4970,,True,boy groups
27953,Rebase Nutritious,2021-9-15,43494,,False,girl groups
27954,Bevel Generous,2014-1-10,94377,,True,girl groups
27955,Pace Other,2015-2-5,5724,Largo,False,boy groups
27956,Panel Immense,2018-8-29,23540,,True,girl groups
27957,Parakeet Regular,2016-5-29,21387,Senile,True,boy groups
27958,Commander Commutative,2023-2-13,17174,,True,boy groups
27959,Blaring Integer,2016-1-3,40645,Stone,True,boy groups
27960,Octave Several,2016-8-20,13490,,False,boy groups
27961,Bracket Tender,2012-4-12,33718,Chalky,False,girl groups
27962,Interior Sled,2022-11-8,82340,Pounded,False,girl groups
27963,Myth Spatial,2020-9-20,53631,,False,boy groups
27964,Frigid Lease,2020-5-26,97732,Rude,False,boy groups
27965,Boa Recursive,2022-2-15,4641,,False,boy groups
27966,Board Messy,2023-4-26,41882,Rust,True,girl groups
27967,Lead Transform,2020-11-22,55153,,True,boy groups
27968,Curious Beagle,2022-5-12,81004,Burning,True,boy groups
27969,Archive Solid,2013-12-5,33011,Shiny,False,girl groups
27970,Formal Museum,2011-7-6,101083,,True,girl groups
27971,Accent Frosty,2016-9-25,20482,Lean,True,boy groups
27972,Ligature Toasted,2022-4-18,55829,Steel,False,girl groups
27973,Sienna Blade,2010-5-7,81751,Quick,False,girl groups
27974,Joint Quartz,2022-11-23,43527,Magenta,True,girl groups
27975,Iron Bucket,2013-2-27,81753,Knurled,True,boy groups
27976,Pork Bipartite,2011-9-17,52827,,True,girl groups
27977,Adapter Rowdy,2015-3-9,93212,,True,girl groups
27978,Slow Pavilion,2023-6-10,7682,,False,girl groups
27979,Dry Variable,2012-5-23,4422,Rank,True,boy groups
27980,Head Pale,2022-1-23,69887,,False,boy groups
27981,Strategist Square,2023-3-22,75956,Laminated,True,girl groups
27982,Panini Citron,2015-12-1,24919,,True,boy groups
27983,Pond Molto,2013-9-25,67199,Marked,False,boy groups
27984,Modern Buoy,2012-8-2,5252,,True,girl groups
27985,Salmon Golfer,2010-5-9,49841,Inverse,True,girl groups
27986,Metallic Bag,2018-4-20,94156,Shy,True,boy groups
27987,Wave External,2013-10-9,91091,Chamfered,False,girl groups
27988,Prism Violent,2023-9-19,89676,,True,girl groups
27989,Architect Affable,2023-5-15,11548,,False,girl groups
27990,House Greasy,2022-8-21,93572,,True,girl groups
27991,Corporate Surface,2020-2-16,87893,,True,boy groups
27992,Bintree Express,2020-2-14,89862,Lower,True,girl groups
27993,Grandioso Allegory,2010-7-6,19831,,False,girl groups
27994,Skeleton Sweet,2013-7-12,33552,,True,boy groups
27995,Proud Feta,2011-4-18,78057,Inclusive,True,boy groups
27996,Vault Adagio,2012-7-10,65348,,True,girl groups
27997,Forte Ivory,2012-8-11,81450,Marinated,True,boy groups
27998,Spline Old,2012-2-17,15739,Augmenting,True,boy groups
27999,Human Curb,2018-3-13,81425,Dyadic,True,girl groups
28000,Market Grizzled,2022-9-1,19424,,True,boy groups
28001,Guarantor Odious,2011-8-6,28003,,False,boy groups
28002,Format Sweet,2011-1-2,33150,,False,boy groups
28003,Median Synergy,2023-12-6,90658,,True,boy groups
28004,Tuba Recursive,2017-8-21,86830,Smart,True,girl groups
28005,Annoying Ideation,2023-3-11,25572,,True,boy groups
28006,Resultant Fast,2019-5-21,66460,Icy,True,boy groups
28007,Spire Fat,2014-8-16,39372,Express,True,girl groups
28008,Straight Screen,2017-5-1,40449,Courtly,True,boy groups
28009,Mandrill Internal,2018-5-28,34639,,True,boy groups
28010,Century Animato,2016-9-26,14596,,True,boy groups
28011,Generative Manifold,2010-7-19,84850,Ambitious,True,boy groups
28012,Partial Forest,2015-8-28,87530,Equilateral,False,girl groups
28013,Silent Particle,2015-7-23,68491,Naive,True,girl groups
28014,Cod Forward,2014-11-9,40206,,False,boy groups
28015,Rasp Stern,2011-1-24,96108,,True,boy groups
28016,Transfer Staccato,2012-5-16,47362,,False,boy groups
28017,Prism Undecidable,2011-12-16,87922,Rude,True,boy groups
28018,Concrete Tossed,2011-8-2,72082,,True,girl groups
28019,Onion Mild,2022-7-21,63371,,True,girl groups
28020,Neutrino Baked,2023-11-3,90720,Energetic,True,girl groups
28021,Canvas Figurative,2012-2-6,11411,Gold,True,boy groups
28022,Immature Wardrobe,2022-8-22,14809,,True,boy groups
28023,Glum Purse,2010-10-17,71365,Boxy,True,boy groups
28024,Butter Sluggish,2022-2-3,81535,,False,girl groups
28025,Flat Peach,2022-4-16,6460,Joint,False,boy groups
28026,Watery Broth,2021-12-3,65820,,True,boy groups
28027,Section Knurled,2012-7-18,30242,Booming,True,boy groups
28028,Limit Chalky,2023-12-21,49259,,True,boy groups
28029,Cycle Round,2013-5-10,36429,,True,boy groups
28030,Flat Swiss,2017-8-19,16421,Ancient,False,girl groups
28031,Braised Music,2015-1-11,27684,External,False,boy groups
28032,Angel Atomic,2014-11-22,11107,Extremal,True,girl groups
28033,Agent Delicious,2022-4-11,63917,,True,boy groups
28034,Creamy Moss,2014-10-10,5853,Chief,True,girl groups
28035,Simmered Fortress,2013-8-18,4143,,True,girl groups
28036,Request Terminal,2012-4-29,87574,,True,boy groups
28037,Cobblestone Uniform,2023-4-10,84940,Quadratic,True,girl groups
28038,Cone Accepting,2023-12-24,95883,Cheesy,True,girl groups
28039,Rhea Worn,2022-5-7,89162,,True,boy groups
28040,Soft Chives,2011-8-14,44369,Immature,True,boy groups
28041,Rectory Coped,2014-6-11,78435,,True,boy groups
28042,Unary Liquor,2016-7-22,79530,Smoked,True,boy groups
28043,Shabby Monitor,2010-1-6,71034,,True,girl groups
28044,Isotope Mad,2022-7-4,19598,Jet,True,girl groups
28045,Hawk Mode,2015-11-5,42239,Scared,True,boy groups
28046,Wide Keyword,2023-8-9,69062,Candied,True,boy groups
28047,Maximum Bisector,2012-7-8,17527,,True,boy groups
28048,Points Cheesy,2018-11-3,57982,Stale,False,boy groups
28049,Cannon Brave,2023-8-6,74324,Tough,True,girl groups
28050,Wide Chicken,2010-8-23,52604,Plain,False,boy groups
28051,Legend Thundering,2010-11-29,93293,,True,boy groups
28052,Boolean Fair,2012-10-16,76327,Bordeaux,True,boy groups
28053,Dry Align,2021-12-15,78792,,True,boy groups
28054,Item Extended,2014-6-17,98247,Milky,False,boy groups
28055,Axis Booming,2022-9-16,96736,,True,girl groups
28056,Deck Braised,2010-4-22,40127,Muted,True,boy groups
28057,Map Callous,2018-8-29,76982,,False,boy groups
28058,Glacier Constant,2020-9-12,69338,Full,True,girl groups
28059,Tint Concurrent,2017-4-5,4122,Sunny,True,girl groups
28060,Brute Force,2018-3-16,96440,,True,boy groups
28061,Sphere Huge,2015-11-4,60295,Black,False,boy groups
28062,Exponential Transfer,2015-9-12,17527,,True,boy groups
28063,Sync Central,2022-1-13,47726,,False,boy groups
28064,Fractal Elaborate,2014-2-4,27908,Relaxed,True,boy groups
28065,Inflammable Battery,2017-1-5,34866,Narrow,True,boy groups
28066,Atomic Gain,2013-7-4,99117,Perfect,False,boy groups
28067,Diachronic Moscato,2010-2-27,40260,Matching,True,girl groups
28068,Isothermal Tiger,2021-6-2,23709,Livid,True,girl groups
28069,Torus Scalding,2017-7-17,4933,National,True,boy groups
28070,Gray Castle,2014-11-21,28103,Hard,False,girl groups
28071,Rower Azure,2014-1-25,88271,,True,boy groups
28072,Brutal Align,2011-2-28,77668,Salmon,True,boy groups
28073,Vivid Align,2013-11-24,15532,,True,boy groups
28074,Augmenting Genre,2015-5-20,39667,,True,girl groups
28075,Online Analyst,2021-4-14,25094,Loud,True,boy groups
28076,Vintage Rate,2018-3-7,56962,,True,girl groups
28077,Wraith Planar,2014-2-7,27627,,True,boy groups
28078,Coastie Skinny,2017-11-24,82861,Internal,True,boy groups
28079,Extended Flagstone,2011-6-26,82204,Angry,True,girl groups
28080,Cloudy Pique,2018-4-14,72698,,True,girl groups
28081,Broadcloth Light,2017-12-29,96106,,True,boy groups
28082,Principal House,2020-6-24,48986,Approximate,True,girl groups
28083,Squircle Pale,2012-4-27,83499,,True,girl groups
28084,Ascent Anion,2022-8-2,32532,Recursive,False,boy groups
28085,Primer Tiny,2015-3-14,81623,Constant,True,boy groups
28086,Bounded Network,2012-1-9,93436,Vibrant,True,girl groups
28087,Brave Metrics,2014-12-25,21901,,True,girl groups
28088,Pink Airport,2020-2-8,13900,,True,boy groups
28089,Dyadic Truss,2013-4-11,66714,,False,boy groups
28090,Flush Value,2010-7-17,6793,Hidden,False,boy groups
28091,Kind Boom,2011-11-25,55580,Khaki,True,girl groups
28092,Bollard Arid,2017-3-7,87208,Express,True,boy groups
28093,Playa Dull,2021-10-20,3602,Pale,True,boy groups
28094,Short Mud,2013-8-17,72055,Messy,True,girl groups
28095,Baseline Boxy,2015-12-4,24679,Symmetric,False,girl groups
28096,Bevel Khaki,2017-1-8,99752,,True,boy groups
28097,Undirected Instrument,2020-2-1,19140,Electric,False,boy groups
28098,Huge Microphone,2014-5-6,31762,,False,boy groups
28099,Latitude Best,2015-8-21,23449,Convoluted,False,girl groups
28100,Center Direct,2021-7-6,43805,,True,girl groups
28101,Augmenting Baluster,2022-3-23,43245,Crabby,True,girl groups
28102,Tense Time,2015-10-11,51524,,False,boy groups
28103,Python Stringy,2014-12-5,5726,Mechanical,True,girl groups
28104,Smart Product,2023-2-20,24586,Local,True,boy groups
28105,Cork Stone,2011-12-22,59287,,False,boy groups
28106,Blowfish Ragged,2019-10-20,77581,Flush,True,boy groups
28107,Quadratic Type,2011-11-4,65998,,True,boy groups
28108,Queue Swarm,2013-7-25,86145,Loud,True,girl groups
28109,Upload Light,2013-2-29,99690,,True,girl groups
28110,Fractal Inscribed,2013-11-22,41074,Free,True,girl groups
28111,Either Wharf,2022-6-21,26419,,False,girl groups
28112,Hybrid Desert,2017-5-24,20095,,True,girl groups
28113,Ecru Fort,2019-6-19,91700,,True,girl groups
28114,Salmon Game,2019-3-9,34689,Insulated,True,boy groups
28115,Soccer Uniform,2012-6-19,30711,,True,girl groups
28116,Optical Download,2019-4-12,36598,Auburn,True,girl groups
28117,Mayonnaise Worn,2017-4-1,71403,,True,girl groups
28118,Sour Trap,2013-7-10,39554,Humid,True,girl groups
28119,Burrata Brass,2017-6-8,90913,,True,girl groups
28120,Program Dry,2022-1-15,34827,,False,girl groups
28121,Enfilade Nimble,2013-7-18,69457,,False,boy groups
28122,Bitter Founder,2012-11-20,78562,,True,girl groups
28123,Vulture Agile,2017-4-14,7550,Pizzicato,True,girl groups
28124,Constraint Hasty,2018-1-5,53715,,True,boy groups
28125,Iron Administrator,2016-2-27,70488,,True,girl groups
28126,Jolly Darby,2012-3-10,75707,,True,boy groups
28127,Calm Draft,2018-6-27,31305,,False,boy groups
28128,Spicy Predicate,2021-4-15,64115,Grave,True,boy groups
28129,Mall Doughy,2015-7-23,11438,Undirected,True,girl groups
28130,Sample Savage,2017-4-4,94167,Afraid,True,girl groups
28131,Wood Peninsula,2020-10-19,52084,Noisy,True,girl groups
28132,Dingo Intricate,2018-2-27,42336,Average,True,boy groups
28133,Hard Fair,2023-8-28,93865,Caramel,True,girl groups
28134,Weathered Phantasm,2011-1-28,51054,Excited,True,girl groups
28135,Win Snowy,2010-8-18,21748,Commutative,True,boy groups
28136,Rosã© Rigid,2012-8-29,94844,,True,girl groups
28137,Foggy Gallerie,2016-12-21,93649,,False,girl groups
28138,Vector Topped,2015-4-11,69522,Joint,True,girl groups
28139,Flat Independence,2019-3-3,37236,,True,boy groups
28140,Steel Rate,2020-4-4,14230,,True,boy groups
28141,Trie Gravitational,2018-6-16,83242,External,True,boy groups
28142,Extremal Function,2021-4-4,32730,,True,boy groups
28143,Brass Resultant,2013-6-2,85872,Tense,True,girl groups
28144,Grandioso Human,2011-6-3,82948,,True,boy groups
28145,Chain Chunky,2020-7-11,40521,Gentle,True,boy groups
28146,Cache Direct,2020-3-12,43448,,True,girl groups
28147,Residual Simple,2016-3-16,98169,,True,girl groups
28148,Kudzu Best,2017-9-17,14866,,True,boy groups
28149,Cruel Hand,2017-3-4,73579,Immense,True,boy groups
28150,Free Coda,2022-7-27,20449,,True,boy groups
28151,Yummy Satchel,2020-3-7,31387,Burning,True,boy groups
28152,Chewy Rook,2023-11-23,38672,Isochoric,True,girl groups
28153,Isometric Ramp,2021-11-21,93293,Bitter,True,girl groups
28154,Oscillating Cod,2018-1-29,52608,,True,girl groups
28155,Displacement Other,2013-1-8,64536,,True,girl groups
28156,Seasoned Chili,2011-6-25,91884,Prompt,True,girl groups
28157,Exec Chewy,2010-6-24,78009,Noisy,False,girl groups
28158,Concurrent Jamb,2017-5-14,91065,,True,boy groups
28159,Honest Neutron,2010-2-1,51635,Aquamarine,True,boy groups
28160,Strong Ski,2022-3-10,10109,,False,girl groups
28161,Remote Forgiving,2020-5-10,44962,,True,boy groups
28162,Poplar Interior,2022-4-4,73326,,True,boy groups
28163,Dark Pinscher,2015-4-19,57495,,True,girl groups
28164,Frigid Radiation,2017-6-5,61982,Funny,True,girl groups
28165,Block Dry,2022-12-28,5410,Calm,True,girl groups
28166,Rating Nippy,2014-10-22,5767,,True,boy groups
28167,Lemon Square,2016-8-21,69668,,True,girl groups
28168,Age Hot,2015-2-26,61895,Persistent,True,boy groups
28169,Binary Directory,2023-4-2,27583,,True,boy groups
28170,Unsorted Duck,2012-12-18,21048,Complete,True,girl groups
28171,Rubbery Feature,2010-11-23,2717,,True,boy groups
28172,Intense Pyramid,2022-6-19,63737,,True,boy groups
28173,Ensign Icy,2016-3-4,93080,,False,girl groups
28174,Oily Wire,2013-4-18,4806,,True,girl groups
28175,Modern Ancestor,2021-3-8,48542,Cerulean,True,boy groups
28176,Laminated Report,2017-6-20,21384,Convex,False,girl groups
28177,Cockpit Spatial,2015-9-23,52301,,True,boy groups
28178,Chewy Talent,2014-6-16,90251,Warm,True,boy groups
28179,Shell Ambitious,2016-7-7,25046,,True,girl groups
28180,Deck Vicious,2017-2-12,2756,,True,boy groups
28181,Gate Convoluted,2020-10-25,7610,,True,boy groups
28182,Left Universal,2017-2-9,75809,Furious,True,boy groups
28183,Shrine Overcast,2017-4-16,40096,,True,boy groups
28184,Squash Principal,2018-9-2,71410,,True,girl groups
28185,Silly Condenser,2020-1-5,73083,Dynamic,True,girl groups
28186,Chino Colorful,2011-7-29,77498,Damaged,True,girl groups
28187,Barbette Crunchy,2014-5-3,93245,,True,girl groups
28188,Estuary Wide,2023-8-14,24346,Warped,True,girl groups
28189,Designer Tangy,2013-12-22,62382,Faded,True,girl groups
28190,Spline Pale,2012-11-16,31824,,True,boy groups
28191,Amiable Outlet,2021-2-24,32380,,True,boy groups
28192,Vertical Instrument,2014-12-28,57834,,True,girl groups
28193,Poached Blt,2014-9-5,14782,,True,boy groups
28194,Phalanx Wintry,2021-1-15,87256,Courtly,False,boy groups
28195,Staccato Void,2015-6-12,67908,Regional,True,girl groups
28196,Gin Equilateral,2011-9-2,48361,Cautious,True,boy groups
28197,Solid Stud,2013-2-10,88567,,True,boy groups
28198,Halftone Isothermal,2014-5-25,54022,Frigid,True,boy groups
28199,Active Diamond,2014-3-27,77567,,True,boy groups
28200,Giant Channel,2014-9-2,71925,Bland,True,girl groups
28201,Global Mean,2015-9-8,43744,,True,boy groups
28202,Simple Batter,2013-2-11,49467,,True,girl groups
28203,Jumper Radiant,2015-6-2,94118,Wide,True,girl groups
28204,Syntax Wintry,2023-4-14,69384,Brilliant,True,boy groups
28205,Bison Unary,2022-4-3,30033,Juvenile,True,girl groups
28206,Certificate Small,2012-10-2,92465,,False,boy groups
28207,Median Transfer,2018-5-4,29545,Indigo,False,boy groups
28208,Cerulean Unit,2018-4-24,18046,,True,boy groups
28209,Term Jolly,2011-5-24,51902,,True,boy groups
28210,Tree Convex,2015-2-17,73736,Sienna,True,girl groups
28211,Benefit Muffled,2022-5-10,56049,Wary,True,girl groups
28212,Absorption Sunny,2019-10-29,23471,,False,boy groups
28213,Dailies National,2018-12-8,79773,,True,boy groups
28214,Threadbare Osprey,2010-2-28,52272,,True,boy groups
28215,Curd Weary,2013-9-28,64543,Friendly,True,boy groups
28216,Muffin Ripe,2019-7-27,86912,,False,girl groups
28217,Trough Vintage,2020-3-22,14881,Tall,False,girl groups
28218,Simple Condensation,2015-11-23,68449,,True,boy groups
28219,Weed Respectful,2017-7-27,98104,Boolean,True,boy groups
28220,Molten Assignment,2015-1-25,97125,Ragged,True,boy groups
28221,Plywood Dichotomic,2018-11-17,89970,,True,girl groups
28222,Maximum Cider,2010-6-22,37511,Regular,True,girl groups
28223,Wagon Staff,2017-4-26,98649,Buoyant,True,girl groups
28224,Creek Desert,2020-9-19,97179,Vain,False,boy groups
28225,Camel Threshold,2010-3-2,65211,,True,boy groups
28226,Skill Blazing,2010-3-5,94157,Oblique,True,boy groups
28227,Planar Plane,2017-4-20,91569,Angry,True,girl groups
28228,Emerald Mercury,2020-3-17,76348,,True,girl groups
28229,Organic Frank,2015-6-19,96986,,True,girl groups
28230,Urn Indulgent,2018-9-9,29389,,True,boy groups
28231,Express Scaffold,2019-6-1,5757,,True,boy groups
28232,Scene Orange,2010-5-21,68879,Bitter,True,girl groups
28233,Inscribed Metrics,2020-6-15,72771,,True,girl groups
28234,Orange Market,2020-4-22,54721,,True,boy groups
28235,Jolly Citadel,2010-6-28,80579,Poached,True,boy groups
28236,Diameter Ternary,2015-2-20,38392,,True,girl groups
28237,Infrastructure Generative,2012-10-17,35315,,False,girl groups
28238,Shooter Oily,2015-5-29,84734,,True,boy groups
28239,Pan Ferocious,2019-1-18,69964,,True,boy groups
28240,Member Ferocious,2011-3-6,5377,Null,True,girl groups
28241,Free Term,2022-2-18,79622,Open,True,girl groups
28242,Woolen Skylark,2015-7-24,22476,Inverse,True,boy groups
28243,Amber Store,2015-7-25,98891,,True,boy groups
28244,Breezy Line,2021-8-15,21319,,True,boy groups
28245,Icy Angel,2013-8-11,31498,,False,girl groups
28246,Performance Old,2016-11-20,100131,Paper,True,girl groups
28247,Action Rigid,2021-8-22,23087,,True,girl groups
28248,Head Hot,2010-11-16,42912,Brass,True,boy groups
28249,Nucleus Affable,2014-12-11,73898,Snow,True,girl groups
28250,Pilaster Dense,2021-9-25,96296,Orthogonal,True,boy groups
28251,Partnership Wide,2022-6-23,1290,,True,boy groups
28252,Linear Liberty,2017-8-11,78771,,True,girl groups
28253,Muted Sequence,2012-4-14,6055,Cold,True,girl groups
28254,Tostada Silent,2023-3-18,35407,,True,boy groups
28255,Rude Helmet,2021-9-17,82597,,True,girl groups
28256,Humane Shiraz,2021-1-16,61652,Extremal,True,boy groups
28257,Crunchy Appraisal,2022-11-27,44811,Juvenile,True,girl groups
28258,Box Brute,2015-7-23,28772,Brilliant,True,girl groups
28259,Teal Wine,2014-12-27,76933,Jumbo,True,boy groups
28260,Plateau Avocado,2014-10-18,51575,Seething,True,boy groups
28261,Each Microphone,2023-5-24,45255,,True,girl groups
28262,Brute Force,2018-8-9,37338,,True,boy groups
28263,Region Quiet,2012-3-1,71853,,True,boy groups
28264,Cobalt Cilantro,2016-2-7,78765,Syrupy,True,boy groups
28265,Religious Regression,2017-10-6,22887,Quadratic,True,boy groups
28266,Reservoir Bland,2015-11-7,66381,Concave,True,boy groups
28267,Trombone Clear,2020-7-1,98702,,True,girl groups
28268,Little Frame,2020-3-5,22223,,True,girl groups
28269,Rail Blended,2023-9-2,54208,Sunny,False,boy groups
28270,Event Each,2015-4-11,88765,,True,boy groups
28271,Irregular Carrier,2017-7-23,74221,,False,boy groups
