id,name,debut,company_id,fanclub_name,active,type
7202,Lynx Tiny,2020-5-21,68813,,True,boy groups
7203,Raven Smoky,2021-4-4,41113,,False,boy groups
7204,Lead Classifier,2013-9-26,36571,Aquamarine,True,girl groups
7205,Starling Vibrant,2021-4-13,26275,,True,boy groups
7206,Potential Tint,2022-7-6,78352,,True,boy groups
7207,Pair Jet,2023-2-17,94499,Weathered,True,girl groups
7208,Umpire Paper,2023-3-29,85301,Brute,True,girl groups
7209,Forward Category,2012-8-6,98006,Customer,True,girl groups
7210,Sandstone Smoked,2010-3-5,49828,,True,girl groups
7211,Cream Segue,2014-9-4,81471,Affable,True,girl groups
7212,Sport Foggy,2023-3-3,82028,Electric,False,girl groups
7213,Burn Mild,2011-2-6,58473,Weary,True,girl groups
7214,Nippy Ginger,2022-2-29,88168,,False,girl groups
7215,Islet Cautious,2023-12-4,97595,,True,girl groups
7216,Meter Sparse,2011-2-6,72925,Loyal,True,girl groups
7217,Chartreuse Triad,2020-7-26,53998,Ambitious,True,girl groups
7218,Bent Trombone,2020-9-24,3519,Tense,True,boy groups
7219,Blocking Barbaresco,2012-3-23,81250,Alternating,True,girl groups
7220,Jail Wooden,2016-9-5,1911,,True,girl groups
7221,Concentric Channel,2017-3-12,16971,,True,girl groups
7222,Ordnance Old,2014-2-6,4806,Warm,True,girl groups
7223,Herring Sunny,2022-10-18,31652,,True,girl groups
7224,Plain Mace,2022-2-13,41969,Magenta,True,girl groups
7225,Lenient Matrix,2014-11-6,3481,Staff,True,boy groups
7226,Class Inclusive,2015-5-21,27589,,True,girl groups
7227,Modern Serif,2012-1-21,49962,Icy,True,boy groups
7228,Human Phone,2019-9-2,68995,,True,girl groups
7229,Grizzled Corolla,2018-6-7,45978,Generative,True,boy groups
7230,Paprika Metal,2010-9-22,98333,Rigid,False,boy groups
7231,Olive Rectangle,2019-7-16,13616,,True,boy groups
7232,Purple Guard,2014-2-20,96614,,True,girl groups
7233,Parallel Food,2021-9-17,15668,,False,boy groups
7234,Gritty Fossil,2011-6-5,29938,,False,girl groups
7235,Reservoir Symmetric,2012-5-13,47030,Frayed,True,girl groups
7236,Inflammable Sport,2021-9-3,82276,Convex,True,boy groups
7237,Involute Freezing,2015-3-22,75544,,False,girl groups
7238,Cotija Brass,2018-5-21,53939,Sweet,True,boy groups
7239,Swift Hotrod,2018-10-22,70633,,True,boy groups
7240,Hot Shape,2014-7-24,18337,,False,girl groups
7241,Organic Opportunity,2023-12-2,80006,Mean,False,boy groups
7242,Aquamarine Energy,2013-6-4,16234,Feldspar,True,boy groups
7243,Chromatic Branch,2016-8-10,87647,,True,boy groups
7244,Speed Novel,2018-11-25,83322,,True,boy groups
7245,Layout Alternating,2013-7-28,70178,Elegant,True,boy groups
7246,Pinot Rude,2014-1-13,71493,Feldspar,True,girl groups
7247,Singularity Stale,2017-11-7,44094,Creative,True,boy groups
7248,Use Coincident,2017-9-19,62254,,True,boy groups
7249,Distance Impulsive,2017-9-5,19507,,True,girl groups
7250,Fare Cold,2015-8-26,31428,Big,True,boy groups
7251,Mean Margin,2018-7-8,29243,,True,girl groups
7252,Indigo Yeast,2014-4-6,53782,,True,boy groups
7253,Patio Grilled,2018-10-12,67278,Perfect,True,boy groups
7254,Velocity Investor,2014-2-12,88455,,True,boy groups
7255,Ampere Undirected,2020-8-20,34918,,True,boy groups
7256,Manifold Steamed,2019-10-25,43587,,True,girl groups
7257,Intense Pier,2012-5-26,90870,,True,girl groups
7258,Lumber Icy,2020-7-7,59113,Graceful,True,girl groups
7259,Vector Piquant,2014-11-29,88389,Large,True,boy groups
7260,Grout Young,2011-1-28,8703,Brute,True,girl groups
7261,Tree Gilded,2014-4-15,74109,,True,girl groups
7262,Bracket Unproductive,2018-12-9,81495,Broad,False,girl groups
7263,Burgundy Universe,2011-11-11,27075,One,True,girl groups
7264,Unary Villa,2022-6-25,25978,Damp,True,girl groups
7265,Force Binding,2015-8-8,13514,,False,girl groups
7266,Commission Alternate,2014-1-11,30244,National,True,boy groups
7267,Value Brass,2018-12-24,91455,,True,girl groups
7268,Headline Congruent,2012-6-22,78805,Staccato,True,boy groups
7269,Witty Gear,2010-2-9,60337,,True,boy groups
7270,Ecru Barracks,2015-10-6,100294,,True,girl groups
7271,Gentle Skillset,2013-6-9,30382,,True,girl groups
7272,Pie Vertical,2020-9-17,91180,,False,girl groups
7273,Vibrant Rifle,2018-1-26,76011,District,False,boy groups
7274,Raspberry Gritty,2016-5-25,74229,Savage,True,boy groups
7275,Intense Agent,2012-1-21,89488,Archaic,True,girl groups
7276,Staff Defense,2020-9-2,64362,,True,girl groups
7277,Another Rosemary,2019-3-23,36768,,True,girl groups
7278,Print Undirected,2019-10-29,70570,Free,True,girl groups
7279,Wallpaper Spatial,2020-9-14,46388,,False,girl groups
7280,Parody Inscribed,2023-1-10,46411,,True,girl groups
7281,Groove Mad,2023-11-27,33888,,True,boy groups
7282,Terrace Burgundy,2011-12-29,53195,Blocking,True,girl groups
7283,Shotgun Gray,2017-9-26,93752,Calm,False,boy groups
7284,Rasp Descent,2022-9-6,19134,,True,boy groups
7285,Roadway Allegro,2023-1-24,79804,Steamed,True,boy groups
7286,Arid Surface,2015-2-25,54252,,False,boy groups
7287,Searing Plain,2023-2-28,95111,,False,girl groups
7288,Incircle Optical,2018-6-25,73712,Orange,True,boy groups
7289,Gentle Record,2017-6-2,37553,,True,girl groups
7290,Searing Bone,2014-3-25,3268,,True,girl groups
7291,Lake Odious,2010-10-9,23084,,True,boy groups
7292,Extended Transit,2010-11-16,78623,,True,girl groups
7293,Triplet Sad,2017-6-13,5627,Exhaustive,True,girl groups
7294,Use Eager,2016-9-16,77151,,True,boy groups
7295,Door Potential,2011-1-7,67204,Regional,True,girl groups
7296,Nosing Animato,2018-11-29,86187,,True,girl groups
7297,Flat Contour,2016-8-29,62472,,False,boy groups
7298,Rectory Customer,2021-8-26,31061,Alternating,False,boy groups
7299,Gold Pique,2023-8-8,92596,,True,girl groups
7300,Crunchy Hour,2012-6-15,18802,,True,girl groups
7301,Charlie Hasty,2017-12-5,80588,,True,boy groups
7302,Fork Legacy,2010-6-16,73820,Thick,True,girl groups
7303,Sash Aged,2014-5-15,28632,,True,girl groups
7304,Average Angle,2020-8-11,59091,Flat,False,boy groups
7305,Mulberry Balanced,2012-4-23,76611,Ivory,True,girl groups
7306,Approximate Rack,2010-1-6,51794,,True,girl groups
7307,Excited Tube,2011-11-2,70694,Worn,True,girl groups
7308,Large Glazing,2014-10-29,87019,Merry,True,boy groups
7309,Wide Mirror,2011-5-25,16527,Violet,True,boy groups
7310,Reservoir Sunny,2015-12-7,82355,,True,boy groups
7311,Immature Scan,2016-5-17,85258,Claret,True,boy groups
7312,Salsa Chewy,2023-10-6,8197,Square,True,boy groups
7313,Light Alternator,2015-1-2,56975,Abstract,True,girl groups
7314,Edible Radiator,2014-11-22,27288,Simple,False,boy groups
7315,Wooden Origin,2012-7-2,97346,,True,boy groups
7316,Relaxed Westie,2017-3-9,84239,,True,boy groups
7317,Modern Symphony,2021-3-16,52483,,True,girl groups
7318,Decision Convex,2013-7-14,25879,,False,boy groups
7319,Accepting Interval,2015-8-5,23648,Adjacent,True,girl groups
7320,Grilled Teapot,2011-5-18,57963,,True,boy groups
7321,Path Soluble,2020-1-27,24626,Antique,False,girl groups
7322,Internal Grant,2017-12-4,34208,,True,boy groups
7323,Abstract Clique,2020-7-2,10243,Glass,True,boy groups
7324,Knurled Ship,2012-3-4,96221,,False,girl groups
7325,Kicker Freezing,2020-9-26,18788,,True,girl groups
7326,Cocobolo Lazy,2012-3-10,90899,,True,boy groups
7327,Blockade Shiny,2020-8-5,71059,Tangy,False,girl groups
7328,Oblique Tunnel,2023-5-11,57626,Open,True,boy groups
7329,Agent Shortest,2018-7-24,6985,,True,girl groups
7330,Filet Greedy,2021-9-29,2604,,True,boy groups
7331,Chick Sensitive,2018-10-2,69669,,True,boy groups
7332,Wood Celeste,2018-7-1,82959,,True,boy groups
7333,Chablis Andante,2012-11-4,89856,,True,girl groups
7334,Heater Polite,2011-2-23,67826,,True,boy groups
7335,Ragged Phrase,2014-12-21,93710,Fundamental,True,girl groups
7336,Frayed Toucan,2023-8-29,5654,,True,boy groups
7337,Cello Round,2017-10-14,49867,,True,boy groups
7338,Perch Strong,2015-5-3,31406,Current,False,boy groups
7339,Strong Gravel,2014-6-25,67908,Covering,True,boy groups
7340,Fancy Retriever,2018-1-29,87608,Cheerful,True,boy groups
7341,Wise Gorgonzola,2022-3-17,31555,,True,boy groups
7342,Braised Panel,2015-7-19,32137,Straight,True,boy groups
7343,Script Many,2019-1-24,67808,,False,girl groups
7344,Linear Radiation,2015-1-3,36047,Central,True,girl groups
7345,Interference Loyal,2014-10-13,79536,Sweet,True,boy groups
7346,Script Desert,2018-5-22,83649,,False,girl groups
7347,Potential Literal,2020-1-26,72282,Seasoned,True,girl groups
7348,Transformation Canary,2015-3-28,63579,,True,boy groups
7349,Dry Photometry,2010-12-27,58376,Massive,False,girl groups
7350,Maltese Juicy,2018-10-3,10150,,True,boy groups
7351,Sharp Shell,2012-10-4,26323,,False,boy groups
7352,Bosun Online,2010-7-11,76832,,True,boy groups
7353,Aquamarine Spaniel,2013-11-18,61236,Pink,False,girl groups
7354,Sizzling Programming,2017-3-11,67395,,True,boy groups
7355,State Brute,2011-7-10,53476,Metallic,False,girl groups
7356,Fjord Threadbare,2010-11-26,29896,,True,boy groups
7357,Pelican Regular,2013-8-10,11683,Moderato,True,girl groups
7358,Achromatic Flow,2012-1-9,49448,,True,girl groups
7359,Degree Flat,2015-10-29,72991,,True,girl groups
7360,Kinetic Range,2012-3-25,57553,,True,girl groups
7361,Road Libretto,2010-11-2,17576,,True,girl groups
7362,Stale Switch,2017-7-5,74852,Greasy,False,girl groups
7363,Diachronic Tower,2010-3-10,5103,Ancient,True,boy groups
7364,Dark Siamese,2013-4-23,30453,,True,girl groups
7365,Blue Recourse,2017-8-21,28404,,True,girl groups
7366,Jungle Numerous,2014-9-20,100307,Full,True,boy groups
7367,Inventive Message,2021-8-5,5319,,False,girl groups
7368,Loop Crimson,2016-3-23,33346,,True,girl groups
7369,Arpeggio Sad,2018-2-26,96546,,True,boy groups
7370,Young Stain,2018-12-7,96654,,True,boy groups
7371,Dry Interest,2019-2-25,46027,,True,girl groups
7372,Offline Fossil,2011-5-28,88134,,True,girl groups
7373,Monument Ecru,2014-6-23,20345,,True,boy groups
7374,Sweep Animato,2015-4-17,61278,Fundamental,True,girl groups
7375,Gourmet Model,2017-1-26,36303,Amber,False,boy groups
7376,Spire Pure,2021-5-10,98078,One,True,boy groups
7377,Instrument Braised,2018-6-25,28670,,False,girl groups
7378,Cement Immediate,2018-1-3,73495,,True,boy groups
7379,Andante Credenza,2014-3-23,36204,Fresh,True,boy groups
7380,Rate Fried,2021-9-28,70851,Braised,False,boy groups
7381,Achromatic Plaid,2014-8-29,59060,,True,boy groups
7382,Pointed Igloo,2010-7-8,16575,,True,girl groups
7383,Scallop Feldspar,2015-4-3,53963,,True,girl groups
7384,Dingo Bounded,2023-1-11,64081,Cheerful,True,girl groups
7385,Modern Jay,2014-7-8,53332,,True,boy groups
7386,Partition Wicker,2016-1-15,57853,Descent,True,boy groups
7387,Grill Faded,2020-1-19,16057,,True,boy groups
7388,Proper Inverse,2021-7-2,69135,,True,boy groups
7389,Appreciation Future,2018-12-1,66583,Oblique,True,girl groups
7390,Set Dynamic,2019-7-11,39423,Cheerful,False,boy groups
7391,Chalky Mortar,2017-11-10,9315,,False,girl groups
7392,Concave Casing,2012-12-17,9190,,True,boy groups
7393,Appraisal Immediate,2015-9-11,57778,,True,boy groups
7394,Forward Rum,2020-11-15,82222,Annoying,True,girl groups
7395,Frosty Balustrade,2015-10-10,86638,,True,boy groups
7396,Sparse Basis,2014-12-28,57897,,False,boy groups
7397,Wireless Relative,2015-11-9,17609,Frayed,False,girl groups
7398,Loud Root,2015-12-9,71811,Muffled,True,boy groups
7399,Pouch Libretto,2018-4-21,50688,,True,boy groups
7400,Wagon Rank,2018-12-28,44993,Giant,False,boy groups
7401,Amiable Column,2012-10-18,97293,Citric,True,boy groups
7402,Sour Gofer,2023-9-16,14040,,True,boy groups
7403,Pasta Bent,2014-6-21,28057,Complex,True,boy groups
7404,Oily Biography,2013-5-13,99528,,True,girl groups
7405,Flight Matching,2011-6-28,88726,Mean,True,girl groups
7406,Wine Primary,2011-12-28,97674,,True,girl groups
7407,Chest Electric,2011-4-25,29555,Quadratic,True,girl groups
7408,Sweet Cymbal,2017-9-27,87761,,True,girl groups
7409,Binary Chilly,2023-9-27,91345,Chocolaty,True,boy groups
7410,Application Jovial,2010-6-3,49753,Happy,True,girl groups
7411,Change Proper,2010-9-17,56458,,True,boy groups
7412,Ringtone Coherent,2020-4-15,76572,,False,girl groups
7413,Zipper Terminal,2010-3-11,16971,Witty,False,girl groups
7414,Silly Magnitude,2010-12-22,77024,,False,boy groups
7415,Moist Marsanne,2014-5-8,17148,,True,boy groups
7416,Ladder Polynomial,2014-10-17,20654,,True,girl groups
7417,Roaring Expenditure,2013-11-4,76310,Refined,True,boy groups
7418,Animato Interest,2020-3-9,69103,,True,boy groups
7419,Dynamic Brass,2018-3-28,21411,Bitter,True,boy groups
7420,Round Submodule,2020-4-6,14076,,True,boy groups
7421,Stone Share,2023-4-12,20072,Hasty,True,girl groups
7422,Container Watery,2021-1-14,47243,,True,girl groups
7423,Audience Basic,2018-4-9,79357,Volumetric,False,boy groups
7424,Puffin Planar,2015-10-7,47202,,True,boy groups
7425,Bitter Commission,2012-7-25,41183,Plum,True,boy groups
7426,Model Toasted,2015-7-7,26967,,True,girl groups
7427,Insulated Wavelength,2012-11-4,52014,,True,girl groups
7428,Discriminator Binary,2019-11-10,2100,Bland,True,girl groups
7429,Investor Panini,2020-2-3,49226,,False,girl groups
7430,Matte Jar,2018-2-3,8192,Boxy,True,boy groups
7431,Sound Isomorphic,2016-8-28,86917,,True,boy groups
7432,Fresh Villa,2022-4-10,25590,Elaborate,True,boy groups
7433,Stern Feature,2020-3-4,54657,Libretto,True,boy groups
7434,Template Orthogonal,2016-9-21,35109,,True,boy groups
7435,Diffusion Seasoned,2013-2-8,34271,Rust,True,girl groups
7436,Exothermic Taping,2021-2-10,87721,,True,boy groups
7437,Odious Height,2010-3-9,80149,,True,girl groups
7438,Loop Warm,2010-1-25,88190,,True,girl groups
7439,Trumpet Random,2018-1-13,87970,,True,girl groups
7440,Mode Moderato,2018-6-2,16471,Dynamic,True,girl groups
7441,Conduction Ripe,2015-12-12,76073,Complicated,False,girl groups
7442,Camp Mute,2019-2-22,53004,,True,boy groups
7443,Plain Content,2016-2-9,4435,Fat,True,girl groups
7444,Lanyard Spicy,2011-6-17,71524,,False,boy groups
7445,Average Pentatonic,2019-6-2,54472,Molto,True,boy groups
7446,Time Alternating,2017-1-13,43492,Refined,True,girl groups
7447,Caramelized Bocce,2018-3-28,37965,Succulent,True,girl groups
7448,Gorgonzola Wintry,2015-1-14,94770,Hushed,True,boy groups
7449,Bisque Imperative,2018-12-25,26796,Nutritious,True,boy groups
7450,Graceful Miso,2012-12-16,32271,Edible,True,girl groups
7451,Natural Tap,2021-12-10,39777,Tender,False,boy groups
7452,Concave Tunnel,2022-3-10,56100,Rust,True,girl groups
7453,Altitude Round,2021-10-4,69925,Tractable,False,girl groups
7454,Ash Acyclic,2012-4-12,24696,Purple,True,girl groups
7455,Stunt Weighted,2012-12-27,34761,Concave,False,boy groups
7456,Right Detail,2017-8-12,39381,,False,boy groups
7457,Electrical Filler,2012-10-17,35277,,False,boy groups
7458,Proton Future,2020-7-9,78371,Asymptotic,False,boy groups
7459,Frigid Cheesesteak,2020-5-29,44858,Creamy,True,boy groups
7460,Forward Goal,2021-3-10,77381,,True,girl groups
7461,Creamy Copyright,2023-3-22,10221,Cross,True,girl groups
7462,Fermented Effusion,2017-8-8,72712,Blended,False,girl groups
7463,Electron Cautious,2012-6-14,46071,Many,True,boy groups
7464,Face Vicious,2014-7-5,87375,Sweet,True,boy groups
7465,Concave Bicycle,2023-2-20,100957,,True,girl groups
7466,Norm Immediate,2022-8-27,79599,,True,boy groups
7467,Tree Sour,2019-12-25,66501,Intense,True,girl groups
7468,Facilitator Annoying,2023-6-29,89854,,True,boy groups
7469,Honest Stem,2014-8-29,36536,Skinny,True,girl groups
7470,Searing Casket,2018-2-9,72226,Formal,True,boy groups
7471,Muffled Courtyard,2011-10-3,74904,Swarm,True,boy groups
7472,Participant Cream,2015-12-15,35051,Nervous,False,boy groups
7473,Trie Graceful,2016-11-28,64587,Inverted,True,boy groups
7474,Marlin Smoked,2015-6-13,43980,,True,boy groups
7475,Local Swatch,2010-12-2,54025,Mild,True,boy groups
7476,Cream Subscriber,2023-2-2,84685,,True,boy groups
7477,Fancy Heather,2012-9-5,85466,,True,boy groups
7478,Wattage Warm,2011-12-23,68147,,True,boy groups
7479,Mayo Burgundy,2012-2-7,25818,Dichotomic,False,girl groups
7480,Alloy Moist,2010-3-7,65043,Blocking,True,boy groups
7481,Siberian Desert,2013-12-25,80822,Undirected,True,girl groups
7482,Timid Shrike,2017-2-4,62686,Elegant,True,girl groups
7483,Announcer Relative,2021-2-28,56917,,False,girl groups
7484,Roaring Valuation,2014-8-3,20775,,True,girl groups
7485,Energy Gritty,2022-10-24,58793,,False,boy groups
7486,Commander Quick,2012-11-15,96192,Sad,True,girl groups
7487,Grandioso Atoll,2016-5-20,39194,,True,boy groups
7488,Purse Prepared,2016-2-19,93123,Brute,False,girl groups
7489,Frigid Owl,2022-3-27,62022,,True,girl groups
7490,Event Nimble,2020-7-5,22771,Fixed,True,girl groups
7491,Sluggish Intersection,2010-9-1,27981,Neat,True,girl groups
7492,Luminosity Dynamic,2019-2-14,89941,Sticky,True,girl groups
7493,Metaphor Lead,2013-6-21,82175,,True,boy groups
7494,Mill Glossy,2020-10-19,24086,,False,boy groups
7495,Ferocious Class,2017-12-21,36154,,True,girl groups
7496,Equator Speedy,2021-5-29,18340,,True,boy groups
7497,Cricket Vain,2021-12-12,38804,Express,True,boy groups
7498,Caviar Acoustic,2017-11-26,85000,Compact,True,boy groups
7499,Parallel Saddle,2019-11-11,82524,,True,boy groups
7500,Energetic Scenario,2022-2-18,63368,Snow,False,boy groups
7501,Boot Timid,2021-9-25,16557,Tense,True,boy groups
7502,Burning Circle,2019-3-29,33711,,True,girl groups
7503,Cobalt Broadcast,2023-10-14,97051,Felt,True,girl groups
7504,Parent Bordeaux,2020-3-26,39794,Feasible,True,girl groups
7505,Descent Watchtower,2012-9-13,58100,Brute,True,girl groups
7506,Union Colorful,2021-10-16,83411,,True,boy groups
7507,Model Regular,2021-6-11,90268,,True,girl groups
7508,Weight Equidistant,2018-10-4,11789,,True,boy groups
7509,Savory Inference,2020-4-2,21392,Wintry,True,girl groups
7510,Jumbo Rocket,2022-11-2,48186,Complete,True,girl groups
7511,Bone Filler,2010-7-5,22175,,True,girl groups
7512,Buck Grim,2019-3-5,31486,,True,girl groups
7513,Quadratic Sortie,2021-10-10,28222,,True,girl groups
7514,Distance Short,2016-12-5,50325,,False,boy groups
7515,Object Augmenting,2016-5-6,30578,Light,True,boy groups
7516,Advanced Yogurt,2019-5-20,74562,,True,girl groups
7517,Pitch Internal,2013-3-2,74056,,False,girl groups
7518,Rosy Arbitration,2015-7-18,60126,Snowy,True,boy groups
7519,Mountain Coped,2020-11-21,41805,Kinetic,True,girl groups
7520,Adjacent Wire,2019-7-15,8657,Polynomial,True,girl groups
7521,Tossed Stream,2023-7-14,63039,Sour,True,girl groups
7522,Gulf Inverted,2011-2-13,77379,Happy,False,boy groups
7523,Stool Salty,2019-9-26,59848,,False,girl groups
7524,Asphalt Rower,2017-11-22,36056,,True,girl groups
7525,Investor Card,2021-8-3,17328,Volumetric,False,girl groups
7526,Coal Villa,2022-12-17,12523,,True,girl groups
7527,Naive Impulse,2021-8-4,8886,,True,boy groups
7528,Respectful Shader,2018-8-21,25259,Concrete,True,boy groups
7529,Direct Tint,2015-1-14,7458,,True,girl groups
7530,Amicable Lot,2010-3-5,51777,,True,boy groups
7531,Light Ramp,2021-12-17,6916,Insulated,False,girl groups
7532,Wan Period,2023-8-23,48665,,False,boy groups
7533,Course Radioactive,2020-1-11,31734,Damp,True,girl groups
7534,Sky Broad,2014-4-24,86476,Crunchy,True,girl groups
7535,Sensitive Dill,2020-10-24,51609,,True,girl groups
7536,Immature Keyword,2021-10-5,74675,,False,girl groups
7537,Artillery Smart,2010-10-3,24958,,True,boy groups
7538,Biography Rowdy,2017-12-23,99586,Thundering,True,boy groups
7539,Guide Loud,2016-4-20,41290,,True,girl groups
7540,Rank Sempre,2016-4-23,1698,,True,boy groups
7541,Direct Snipe,2017-5-15,91481,Trusting,True,girl groups
7542,Tie Wide,2019-11-22,63168,,True,boy groups
7543,Maple Frosty,2021-12-7,57334,Searing,True,boy groups
7544,Coral Lerp,2023-10-18,41428,Saucy,False,boy groups
7545,Late Commission,2021-4-4,8431,Mild,True,girl groups
7546,Tattered Driver,2018-2-11,16667,,True,boy groups
7547,External Boom,2012-3-6,79037,Concrete,False,boy groups
7548,Humane Petal,2023-11-8,56430,,True,boy groups
7549,Script Quadratic,2013-10-7,40581,Mild,False,girl groups
7550,Bunker Tender,2012-6-21,76092,Faint,True,girl groups
7551,Calm Run,2021-7-25,34694,Smoked,True,girl groups
7552,Patch Nondeterministic,2018-1-2,37922,,True,boy groups
7553,Old Havarti,2015-2-21,37858,Chocolate,True,boy groups
7554,Vintage Photon,2021-10-27,92214,Scalding,False,boy groups
7555,Paradigm Immense,2010-2-2,88497,,True,boy groups
7556,Canon Convoluted,2016-2-19,39482,Light,False,girl groups
7557,Balance Balanced,2011-8-24,92450,Convoluted,True,girl groups
7558,Plugin Ornery,2018-5-8,90808,,True,boy groups
7559,Heartless Bogey,2013-4-6,79419,,True,girl groups
7560,Editorial Tan,2020-9-24,23907,Honest,True,girl groups
7561,Respectful Resolution,2020-4-2,53574,Full,False,girl groups
7562,Amplifier Muted,2023-5-22,56196,Coplanar,False,boy groups
7563,Either Spot,2023-7-28,2875,,True,boy groups
7564,Automaton Poached,2012-8-9,99934,,True,boy groups
7565,Adaptive Curb,2015-12-14,21800,Gold,False,boy groups
7566,Model Searing,2022-6-16,86573,,False,girl groups
7567,Wide Suffix,2021-4-6,82567,Happy,True,boy groups
7568,Flank Matching,2015-11-10,23813,,True,boy groups
7569,Blue Feed,2022-4-18,93547,,False,boy groups
7570,View Other,2022-10-13,16905,Tart,True,girl groups
7571,Jamb Factorial,2013-12-22,96063,Milky,True,girl groups
7572,Mixture Balanced,2019-3-5,90536,,True,boy groups
7573,Some Cost,2021-9-24,27968,Bounded,False,girl groups
7574,Stern Pedestal,2018-5-25,49031,Mechanical,False,boy groups
7575,Dessert Swift,2019-2-1,96063,Serious,True,boy groups
7576,Baseline Weathered,2014-5-15,73305,Flat,True,boy groups
7577,Warp Cruel,2010-2-1,18432,Ash,False,girl groups
7578,Free Foot,2023-7-3,9642,Rank,True,girl groups
7579,Cafe Maximum,2011-4-16,52045,Rigid,True,girl groups
7580,Coherent Beer,2015-6-23,36818,Azure,True,boy groups
7581,Capital Azure,2019-8-21,17187,,True,girl groups
7582,Plain Hook,2017-5-1,48977,,True,boy groups
7583,Mask Succulent,2022-4-9,30593,Syrupy,True,boy groups
7584,Cuckoo Inverse,2022-8-25,7043,Immense,False,girl groups
7585,Cream Sniffer,2021-2-11,61314,Coral,True,boy groups
7586,Tower Plastic,2012-12-2,77622,Atomic,True,girl groups
7587,Few Group,2023-5-10,54138,Frosty,False,girl groups
7588,Sticky Turret,2021-8-13,25566,Oscillating,True,boy groups
7589,Cyclic Sync,2011-6-1,25637,,True,girl groups
7590,Polynomial Accelerator,2010-6-29,21928,Tall,True,boy groups
7591,Backpack Espressivo,2021-4-10,98965,Greasy,True,boy groups
7592,Vertical Range,2011-8-24,75730,Blazing,True,boy groups
7593,Variance Rainy,2015-11-24,17025,,True,boy groups
7594,Envelope Dynamic,2016-6-15,33539,Rosy,True,boy groups
7595,Vain Shallows,2012-5-6,22533,Modern,True,girl groups
7596,Spear Spicy,2011-2-25,71719,Parallel,True,boy groups
7597,Spec Coplanar,2020-7-5,85750,Blocking,True,boy groups
7598,Watery Chain,2015-6-28,34159,,True,boy groups
7599,Glass Igloo,2018-7-17,83035,,False,girl groups
7600,Brad Planar,2015-7-29,58467,Equidistant,False,girl groups
7601,Hydrolysis Stringy,2018-9-26,76563,,False,boy groups
7602,Other Birch,2021-1-19,32955,Simple,True,girl groups
7603,Cell Green,2022-10-29,46801,Persistent,True,boy groups
7604,Thin Latitude,2017-7-5,57492,,False,girl groups
7605,Ancient Pseudonym,2017-2-15,41478,Jumbo,False,girl groups
7606,Skinny Triplet,2022-1-1,36025,Foggy,True,girl groups
7607,Covering Commander,2020-4-1,77490,Icy,True,girl groups
7608,Primordial Bengal,2016-8-17,41824,,True,girl groups
7609,Unary Cuckoo,2017-8-24,25031,Magenta,True,girl groups
7610,Continent Taxonomic,2012-5-15,17439,Numerous,True,girl groups
7611,Saddle Radial,2019-4-23,16167,Synchronic,False,girl groups
7612,Reef Complicated,2013-11-4,24886,,True,girl groups
7613,Metal Document,2013-12-8,11945,New,True,boy groups
7614,Chest Visible,2022-8-8,60252,,False,boy groups
7615,Gun Buoyant,2017-8-16,67862,,True,boy groups
7616,Feist Libretto,2022-4-18,15599,,True,girl groups
7617,Easement Cheerful,2010-6-20,39373,Tart,True,girl groups
7618,Black Limit,2023-7-11,60654,,True,girl groups
7619,Container Inscribed,2014-8-6,29513,,True,boy groups
7620,Sauce Ordered,2017-5-21,35697,,True,girl groups
7621,Fundamental Resin,2015-1-3,88971,,True,girl groups
7622,Flush Neat,2010-6-28,36590,Linear,True,girl groups
7623,Sauvignon Minty,2011-1-11,75115,Stone,True,girl groups
7624,Salty Penguin,2021-9-16,37562,Swarm,False,boy groups
7625,Nutritious Silver,2020-3-25,92097,Kinetic,True,girl groups
7626,Glide Pale,2011-1-19,31509,,True,boy groups
7627,Cyclist Sugary,2019-12-18,71203,Lively,True,boy groups
7628,Exothermic Coach,2013-9-21,27235,Burgundy,True,boy groups
7629,Jumper Messy,2019-2-22,34715,Zingy,False,boy groups
7630,Horizontal Leverage,2014-7-28,90574,,True,boy groups
7631,Resultant Speaker,2016-12-5,7560,Searing,True,girl groups
7632,Sophisticated Outboard,2017-11-24,39308,,True,girl groups
7633,Beneficiary Champagne,2020-10-8,95591,,True,girl groups
7634,Walk Foggy,2016-1-8,5652,,False,boy groups
7635,Ragged Correlation,2023-8-21,17022,Gentle,True,boy groups
7636,Suffix Wan,2012-4-20,54470,One,True,girl groups
7637,Fish Miniature,2020-12-13,12621,Sweet,True,boy groups
7638,Current Komodo,2019-3-17,80677,Large,True,girl groups
7639,Fried Convolution,2013-12-19,14567,Tossed,True,girl groups
7640,Vinegar Worried,2022-12-23,15561,,False,boy groups
7641,Eager Assistant,2020-6-2,87576,,True,girl groups
7642,Cross Null,2011-1-13,41194,,True,boy groups
7643,Freezing Molality,2016-12-29,91713,,False,boy groups
7644,Simmered Warp,2014-3-25,71744,Brute,False,boy groups
7645,Date Amber,2010-2-1,24715,,True,girl groups
7646,Moist Vector,2011-11-17,13722,Coincident,True,boy groups
7647,Drawer Alternating,2013-11-4,86373,Unsolvable,False,boy groups
7648,Buoyant Muffler,2014-6-7,24222,Perfect,False,girl groups
7649,Bland Mine,2017-12-20,95420,,True,girl groups
7650,Laminate Calm,2010-7-8,94062,Organic,True,girl groups
7651,Stalk Nearest,2010-12-2,21417,,True,girl groups
7652,Auditor Complete,2014-6-4,77166,Brass,True,boy groups
