id,name,debut,company_id,fanclub_name,active,type
54281,Critical Landscape,2013-5-14,15149,,True,boy groups
54282,Chow Largo,2021-2-19,36156,,True,girl groups
54283,Report Frosty,2015-6-18,94320,Aged,True,girl groups
54284,Lease Prompt,2017-9-25,28375,,False,girl groups
54285,Saddle Steamed,2020-8-26,98811,,True,boy groups
54286,Fermented Marker,2018-12-28,19402,Brutal,True,boy groups
54287,Ketchup Ambitious,2010-12-1,45703,,True,boy groups
54288,Linear Front,2018-2-13,83269,Tense,True,boy groups
54289,Taxonomic Download,2016-11-1,26261,,False,boy groups
54290,Rosã© Free,2012-1-14,18417,Bright,False,boy groups
54291,Move Teal,2022-6-9,24596,,True,girl groups
54292,Adversary Massive,2013-3-11,65605,,True,boy groups
54293,Headline Ragged,2010-1-14,57380,Frosty,True,boy groups
54294,Sparse Coral,2013-6-20,64135,Kind,True,boy groups
54295,Honest Level,2023-1-2,48912,,True,girl groups
54296,Lower Potentiality,2013-6-1,17466,Central,True,boy groups
54297,Linear Upload,2016-10-19,47806,Plain,True,girl groups
54298,Touch Cold,2015-10-6,68078,Nice,True,girl groups
54299,Reward Plain,2016-11-16,37852,,True,girl groups
54300,Butter Express,2014-1-16,81440,,False,girl groups
54301,Cinema Chill,2016-11-9,78923,Tall,True,boy groups
54302,Binding Station,2020-10-14,99191,Acyclic,False,boy groups
54303,Infrared Planar,2016-1-6,10434,,True,boy groups
54304,Livid Bollard,2017-12-17,90838,,True,boy groups
54305,Area Rancid,2014-5-10,38397,,False,girl groups
54306,Vibrato Data,2015-11-9,91615,,True,boy groups
54307,Loser Muted,2015-9-10,94370,Sienna,True,girl groups
54308,Basic Ply,2021-7-1,80646,Mode,True,boy groups
54309,Seasoned Entropy,2020-8-13,69336,Andante,True,girl groups
54310,Primer Internal,2011-7-10,76472,Excited,False,boy groups
54311,Rent Careful,2018-5-20,75164,Right,True,girl groups
54312,Goat Paper,2016-9-2,66012,,True,girl groups
54313,Plank Grilled,2021-2-29,4442,,False,boy groups
54314,Freezing Cotija,2023-9-4,56462,Zesty,True,girl groups
54315,Estuary Free,2012-6-24,56179,,False,girl groups
54316,Barrel Dry,2010-5-5,70538,,True,boy groups
54317,Oblique Water,2020-10-13,33466,,True,girl groups
54318,Wood Champagne,2012-4-28,46166,,True,boy groups
54319,Lime Mixture,2015-6-6,59243,,False,girl groups
54320,Bow Syrupy,2011-8-2,28825,Concrete,True,girl groups
54321,Cap Edible,2013-11-24,99900,Pale,True,girl groups
54322,Pepato Best,2020-2-21,84163,,True,boy groups
54323,Cadence Loud,2014-12-15,97214,Honest,True,boy groups
54324,Spicy Oregano,2014-9-12,45159,Dry,True,girl groups
54325,Truss Convex,2022-1-20,31629,Glossy,False,boy groups
54326,Slide Alternating,2010-7-14,92961,,True,girl groups
54327,Radiator Mode,2019-8-10,23889,Rosy,True,boy groups
54328,Commutative Horror,2012-10-29,31936,Brute,True,boy groups
54329,Devout Wave,2014-6-3,60033,Grating,True,girl groups
54330,Duck Forward,2010-5-1,38048,,True,boy groups
54331,White Bag,2021-5-24,99062,,True,boy groups
54332,Sapwood Smoky,2012-3-8,34104,Concave,False,girl groups
54333,Embed Lead,2021-9-12,97414,Arid,True,boy groups
54334,Shrewd Appreciation,2011-11-18,86712,,True,girl groups
54335,Immediate Silver,2011-3-12,20681,,True,girl groups
54336,Affable Stork,2022-3-17,81346,Presto,True,girl groups
54337,Primary Jigsaw,2018-1-23,75992,Central,True,girl groups
54338,Mesh Chalky,2022-6-27,37460,,True,girl groups
54339,Cool Vulture,2014-2-2,6582,,False,girl groups
54340,Speaker Coffee,2017-8-23,35266,,False,boy groups
54341,Greedy Corolla,2016-4-6,72692,Faded,False,boy groups
54342,Mad Asiago,2014-9-24,47617,Mute,True,boy groups
54343,Tree White,2021-1-26,79253,Full,True,boy groups
54344,Modulation Pureed,2016-2-13,11862,Synchronic,False,girl groups
54345,Cool Tangerine,2023-8-13,70823,Crispy,True,boy groups
54346,Canary Seasoning,2016-1-16,64735,,True,girl groups
54347,Commutative Credits,2019-4-28,58676,Orange,True,girl groups
54348,Tender Inference,2010-4-14,79183,,True,girl groups
54349,Gentle Sofa,2022-3-15,61594,Molto,True,boy groups
54350,Plain Prune,2018-3-12,14880,Blocky,True,girl groups
54351,Network Quantum,2020-2-28,47577,Sunny,True,boy groups
54352,Tritone Joint,2021-9-5,91553,Upbeat,True,boy groups
54353,Sweet Administrator,2016-4-2,55757,Inventive,True,girl groups
54354,Envelope Obsolete,2014-3-6,90620,Briny,False,boy groups
54355,Beige Pavilion,2017-5-12,58841,Horizontal,False,boy groups
54356,Worn Rack,2011-8-21,73278,,False,boy groups
54357,Concurrent Slide,2023-1-22,22554,Coffee,True,girl groups
54358,Bar Excited,2018-8-5,33716,Gentle,True,girl groups
54359,Data Bold,2013-8-16,90188,,True,girl groups
54360,Slow Exercise,2022-11-20,79965,,True,boy groups
54361,Shy Flask,2019-10-24,6146,,True,girl groups
54362,Ball Inscribed,2021-1-27,41631,Angry,False,girl groups
54363,Colorful Vector,2022-11-1,91880,Wise,False,girl groups
54364,Bargain Prompt,2022-1-29,61392,Purple,True,boy groups
54365,Felt Repeat,2023-11-24,58845,Reduced,True,boy groups
54366,Exhaustive Transfer,2018-10-8,16770,,True,girl groups
54367,Arena Fermented,2017-1-17,97696,,True,boy groups
54368,Torus Emerald,2012-12-2,27419,Horizontal,True,girl groups
54369,Annoying Shack,2010-12-20,66830,Tractable,True,girl groups
54370,Cevian Tangy,2020-6-6,100417,Connected,True,boy groups
54371,Exercise Amortized,2012-12-4,63248,Rainy,False,girl groups
54372,Stream Silent,2022-11-23,14217,Descriptive,True,boy groups
54373,Prepared Adaptation,2016-4-18,87332,,True,girl groups
54374,Vibrant Architect,2020-5-3,38280,Snow,False,girl groups
54375,Pica Frozen,2020-6-22,23105,Intricate,True,boy groups
54376,Rout Sleek,2019-7-20,12774,,False,boy groups
54377,Flavorful Ocelot,2010-9-15,10360,Spry,True,boy groups
54378,Recent Plan,2015-6-26,68251,Moist,True,boy groups
54379,Shrink Burning,2022-8-12,91959,,True,girl groups
54380,Barrage Shy,2021-10-8,101064,Camel,True,boy groups
54381,Ivory Eel,2014-1-9,2712,,False,girl groups
54382,Balanced Kettle,2013-2-10,26638,Ash,True,girl groups
54383,Literal Frosty,2015-5-19,48989,,True,boy groups
54384,Mint Reveal,2018-4-28,76176,Linear,True,boy groups
54385,Deposition Chief,2012-10-26,73090,,True,boy groups
54386,Frigid Modern,2023-8-10,92808,Hot,True,girl groups
54387,Silver Syrup,2015-9-16,99927,,True,boy groups
54388,Complex Turkey,2022-11-16,51552,,True,boy groups
54389,Cream Diffuse,2012-4-18,10899,Long,True,girl groups
54390,Happy Lake,2012-1-5,34807,,True,girl groups
54391,Shortest Seed,2014-1-7,36321,Mild,True,girl groups
54392,Plain Model,2016-2-15,26630,,False,boy groups
54393,Silly Grid,2023-5-5,55319,Happy,True,boy groups
54394,Out Merciless,2014-3-4,1404,Coplanar,False,boy groups
54395,Nucleus Round,2017-6-11,6875,Flat,True,boy groups
54396,Controller Light,2014-11-24,77993,Stringy,True,girl groups
54397,Creative Achromatic,2022-12-9,51440,Express,True,boy groups
54398,Ivy Concave,2010-11-26,21471,,True,boy groups
54399,Daring Swift,2018-2-6,32372,Cloudy,True,boy groups
54400,Rowhouse Teal,2010-5-4,100374,,True,boy groups
54401,Parallel Kayak,2013-5-23,98548,Immature,True,boy groups
54402,Energetic Coordinator,2022-9-26,23701,,True,boy groups
54403,Plum Elbow,2022-11-16,89980,,True,boy groups
54404,Tart Arch,2021-8-21,40356,Flat,True,boy groups
54405,Mesh Ferocious,2018-6-1,100424,,True,boy groups
54406,Hotel Blended,2012-5-25,27829,,True,girl groups
54407,Isometric Wheel,2016-5-6,67445,Burgundy,False,boy groups
54408,Warm Timing,2014-2-17,62182,,True,boy groups
54409,Bright Barbel,2019-7-1,78434,,True,boy groups
54410,Burning Queue,2010-3-19,53167,,True,girl groups
54411,Mandrill Stone,2023-8-28,27588,,True,girl groups
54412,Congruence Vibrant,2011-4-23,30434,Primary,True,boy groups
54413,Crunchy Plate,2018-10-28,61833,Isometric,False,boy groups
54414,Terminal Land,2020-3-26,53019,Ordered,False,boy groups
54415,Roadway Sparse,2022-10-23,83533,Dry,False,boy groups
54416,Coffee Fort,2019-3-17,49168,Blistering,True,girl groups
54417,Claret Chino,2022-8-21,40480,Few,False,girl groups
54418,Kestrel Cheesy,2023-3-26,99274,Ancient,True,girl groups
54419,Braised Basin,2013-8-12,56302,,True,girl groups
54420,Open Cottage,2013-8-28,23027,,True,boy groups
54421,Greedy Text,2023-5-26,86033,,True,girl groups
54422,Composite Customer,2014-5-15,67645,,True,girl groups
54423,Indigo Travel,2021-12-14,35193,,True,girl groups
54424,Luggage Boolean,2020-2-7,35905,,False,boy groups
54425,Threshold Shortest,2013-7-3,36895,Slim,True,boy groups
54426,Mountain Cold,2022-2-12,91367,,True,girl groups
54427,Either Degree,2011-9-20,46781,,True,boy groups
54428,Cold Foie,2016-10-6,60503,Devout,False,girl groups
54429,Outboard Seasoned,2011-7-15,77554,,True,girl groups
54430,Halftone Odious,2015-6-19,70489,,True,girl groups
54431,Amortization Primordial,2012-7-3,7109,,True,girl groups
54432,Offline Outrigger,2018-4-22,13013,Calm,True,boy groups
54433,Sugary Komodo,2023-1-4,100202,,True,boy groups
54434,Endothermic Landform,2015-10-19,35724,Jovial,True,girl groups
54435,Feldspar Polygon,2018-8-24,9666,Watery,True,boy groups
54436,Gazebo Tender,2016-8-14,63687,Ancient,True,boy groups
54437,Shot Flashed,2020-6-21,48275,Jellied,False,girl groups
54438,Defilade Amiable,2014-2-5,76314,Several,True,girl groups
54439,Nullary Bastion,2011-4-19,49594,Champagne,True,girl groups
54440,Bold Oscillating,2010-5-21,46737,,False,girl groups
54441,Exhaustive Information,2016-2-4,61195,,True,girl groups
54442,Pollen Sunny,2010-3-28,81864,Acoustic,True,girl groups
54443,Chain Ash,2022-6-24,85713,,True,boy groups
54444,Nutritious Chicken,2023-11-28,21164,Stale,True,boy groups
54445,Generative Duck,2022-3-8,4918,,True,girl groups
54446,Hud Olive,2011-9-6,9668,Afraid,False,boy groups
54447,Staff Loop,2017-9-19,78215,Lenient,False,boy groups
54448,Radial Judy,2016-2-23,34489,Product,True,boy groups
54449,Step Insulated,2023-1-8,8037,Felt,True,girl groups
54450,Citron Apron,2011-2-1,46103,,True,boy groups
54451,Guitar Coplanar,2014-7-20,44396,,False,girl groups
54452,Rowdy Phalanx,2018-4-25,51362,Amortized,True,boy groups
54453,Caramel Connected,2017-1-29,4233,Sour,True,boy groups
54454,Tender Scale,2012-2-9,32156,,True,girl groups
54455,Director Null,2016-8-25,20083,Chewy,True,girl groups
54456,Sax Dark,2010-11-9,80574,,True,girl groups
54457,Atoll Customer,2023-6-25,23019,Savory,True,boy groups
54458,Result Impulsive,2010-7-20,89227,,True,boy groups
54459,Relish Descent,2016-10-21,35443,Rigid,True,girl groups
54460,Image Smart,2019-9-22,31475,Adventurous,False,boy groups
54461,Century Figurative,2010-6-19,7707,Silver,True,girl groups
54462,Crimson Antagonist,2012-5-3,42329,Inflammable,False,girl groups
54463,Glad Font,2021-4-17,86002,,True,boy groups
54464,Canal Caramelized,2011-1-10,24321,,True,girl groups
54465,Flat Stork,2021-6-20,35151,,True,boy groups
54466,Fresh Sopapillas,2019-4-29,81415,Clean,True,girl groups
54467,Deterministic Farad,2016-5-18,7835,Fuchsia,True,girl groups
54468,Lazy Tube,2011-9-14,53099,,False,boy groups
54469,Hangar Proud,2011-1-26,29222,,True,girl groups
54470,Envelope Other,2010-11-26,71349,Vivid,True,boy groups
54471,Baseline Slow,2018-6-6,97446,,True,boy groups
54472,Mindshare Snow,2022-4-16,81026,Dark,True,boy groups
54473,Worried Offset,2015-5-14,96282,Heartless,True,girl groups
54474,Worried Destination,2015-9-6,24286,,True,girl groups
54475,Fender Tiny,2011-8-2,50061,Genteel,True,boy groups
54476,Regular Spruce,2015-5-4,74742,Chestnut,False,boy groups
54477,Wire Polite,2019-7-4,23949,Worn,False,girl groups
54478,Judo Blocking,2010-9-5,49533,,True,boy groups
54479,Pounded Ton,2019-3-22,71771,Product,True,boy groups
54480,Scalding Prism,2020-2-21,14644,Agile,True,boy groups
54481,Fern Tangy,2010-8-15,83546,Happy,True,boy groups
54482,Monastery Crispy,2014-12-7,1905,Unary,True,girl groups
54483,Carriage Extremal,2021-1-2,3038,,False,boy groups
54484,Espressivo Cylinder,2022-4-6,37606,Potential,True,boy groups
54485,Timpani Callous,2017-4-7,13050,,False,boy groups
54486,Dynamic Sizzling,2021-5-15,52347,,True,girl groups
54487,Force Brute,2012-8-18,22512,,True,girl groups
54488,Item Steel,2016-11-9,30169,Smoky,True,boy groups
54489,Suitcase Big,2015-9-19,90143,,True,boy groups
54490,Request Excited,2020-9-26,85015,Tart,True,boy groups
54491,Blaring Barbette,2022-3-10,80755,,True,boy groups
54492,Ancient Liner,2023-7-16,67999,,True,girl groups
54493,Heather Ferocious,2014-1-26,64034,Devout,False,girl groups
54494,Canary Iron,2019-4-3,91881,Plain,True,boy groups
54495,Kinetic Median,2022-4-1,28261,,True,boy groups
54496,Moleskin Isomorphic,2020-3-12,4022,,True,boy groups
54497,Driver Sour,2023-8-22,26249,,True,girl groups
54498,Loss Cold,2021-9-1,32353,,False,boy groups
54499,Skunk Distinct,2019-3-11,83609,,True,boy groups
54500,Yellow Bronze,2017-11-20,33770,Elegant,True,girl groups
54501,Ternary Bongo,2017-7-12,40632,Jellied,True,boy groups
54502,Recursive Brownstone,2018-9-24,29252,,True,boy groups
54503,Warped Chart,2011-6-23,72757,Dyadic,True,girl groups
54504,Local Revolver,2016-2-13,52206,Matching,False,girl groups
54505,Pond Selfish,2012-10-5,42353,Ornery,True,boy groups
54506,Bagel Navy,2019-9-13,52707,Emerald,True,girl groups
54507,Traffic Adagio,2013-6-27,93961,,True,girl groups
54508,Polite Voile,2012-9-24,49649,,True,boy groups
54509,Pure Watchtower,2011-9-16,52444,Average,True,boy groups
54510,Pavilion Molto,2021-9-12,88702,,False,boy groups
54511,Rust Double,2020-12-23,6443,Advanced,True,girl groups
54512,Uniform Logo,2015-8-15,45255,,True,girl groups
54513,Anion Undecidable,2016-11-16,28241,,True,girl groups
54514,Shortest Locker,2010-6-28,79311,,True,boy groups
54515,Cotija Fast,2013-5-24,31181,,True,boy groups
54516,Fundamental Defense,2014-1-13,42900,Decidable,True,girl groups
54517,Median Edge,2021-2-15,61678,Exothermic,False,boy groups
54518,Lifer Intense,2011-10-5,74301,Creative,True,boy groups
54519,Elaborate Beer,2019-12-18,5266,,False,boy groups
54520,Late Gear,2019-11-13,98384,Independent,True,girl groups
54521,Phantom Clever,2023-5-8,68438,Sunny,False,boy groups
54522,Laminated Photon,2019-1-27,56068,Shortest,True,boy groups
54523,Dolly Intense,2015-4-4,83247,Rounded,False,boy groups
54524,Calm Rate,2023-8-21,82122,Tiny,True,girl groups
54525,Simple Voice,2023-3-8,37337,,True,boy groups
54526,Tender Cloth,2023-10-6,21115,,False,boy groups
54527,Grid Iron,2014-1-19,28039,,True,boy groups
54528,Inscribed Chambray,2014-11-18,13401,Indigo,False,boy groups
54529,Basement Urbane,2014-12-18,33191,Coffee,False,girl groups
54530,Hard Guaranty,2013-10-24,44833,,True,girl groups
54531,Ramp Booming,2012-3-4,50128,,True,girl groups
54532,Canister Immature,2013-5-17,98806,,True,boy groups
54533,Copyright International,2018-3-8,22231,Silver,True,boy groups
54534,Westie Savage,2021-4-9,14741,,True,boy groups
54535,Instant Actor,2020-6-3,50724,Brave,True,boy groups
54536,Linear Gable,2010-9-23,96636,,True,girl groups
54537,Rowdy Valuation,2019-2-11,76248,,True,girl groups
54538,Line Steamed,2016-4-20,69438,,True,girl groups
54539,Frozen Simulcast,2012-10-1,68193,,True,girl groups
54540,Dynamic Inning,2014-8-16,52873,,True,girl groups
54541,Crazy Particle,2023-2-14,84747,,True,girl groups
54542,Body Blocking,2014-9-25,38432,,False,girl groups
54543,Mature Fleet,2016-4-5,15226,Polynomial,True,boy groups
54544,Knurled Passport,2022-8-1,35318,Speedy,True,boy groups
54545,Branch Strong,2022-7-24,84128,Curious,True,boy groups
54546,Isomorphic Seat,2020-4-18,74563,,True,boy groups
54547,Headline Simple,2014-10-1,67769,Inverted,False,boy groups
54548,Frosty Empowerment,2016-5-1,83956,,True,girl groups
54549,Dispersion Constant,2023-7-16,47518,Wicker,True,girl groups
54550,Chalky Shepherd,2013-8-7,70894,,True,boy groups
54551,Plain Clique,2019-7-27,62214,Brave,False,boy groups
54552,Thorn Nippy,2013-12-18,92375,Dry,True,girl groups
54553,Instant Monomer,2023-7-16,44609,Damaged,True,girl groups
54554,Navy Client,2018-4-2,86071,Citron,False,girl groups
54555,Cheese District,2010-12-28,47649,Shortest,False,boy groups
54556,Jellied Partnership,2016-12-24,88893,Crazy,True,girl groups
54557,Muffled Pilot,2012-10-25,29185,Smart,True,girl groups
54558,Rum Graceful,2010-3-6,54566,Unproductive,False,girl groups
54559,Geyser Frosty,2015-12-15,5262,Nutty,False,girl groups
54560,Binary Convolution,2023-1-17,83088,Wintry,True,girl groups
54561,Thin Script,2020-12-24,7735,,True,boy groups
54562,Adjacent Bulb,2015-3-8,32821,,True,girl groups
54563,Zingy Tint,2010-1-6,76529,Rounded,False,girl groups
54564,Pinstripe Callous,2023-12-17,10051,Furious,True,girl groups
54565,Rainy Range,2014-7-9,92344,,True,boy groups
54566,Tint Yellow,2019-7-24,60178,Slow,True,boy groups
54567,Clear Shares,2011-2-24,74673,,True,boy groups
54568,Jumbo Row,2018-5-7,100372,Crimson,True,girl groups
54569,Set International,2020-8-1,25163,Brass,True,girl groups
54570,Vibrato Cherry,2018-6-27,97116,,True,boy groups
54571,Portico Bounded,2015-12-29,13939,Short,True,boy groups
54572,Diameter Atomic,2020-4-29,11686,,True,boy groups
54573,Ocean Arid,2013-8-1,43122,Fried,True,girl groups
54574,Tractable Mason,2015-12-10,75136,,True,girl groups
54575,Plywood Convex,2018-10-2,35560,,True,boy groups
54576,Timid Rational,2016-12-7,88881,,True,boy groups
54577,Muted Porter,2014-9-28,28181,Saucy,True,girl groups
54578,Extraction Contemporary,2017-2-28,45859,,True,boy groups
54579,Inline Cool,2022-8-13,20484,Ecru,True,boy groups
54580,Subfloor Hard,2014-2-29,63725,,False,boy groups
54581,Barrel Intense,2011-1-7,57597,,True,girl groups
54582,Click Hushed,2016-9-9,30100,Fixed,False,boy groups
54583,Braised Luggage,2017-3-19,47990,Knurled,True,boy groups
54584,Free Radon,2019-10-11,44324,,False,girl groups
54585,Shy Point,2023-7-5,75061,,True,boy groups
54586,Booster Roaring,2015-11-21,28960,Creative,True,girl groups
54587,Similar Gulf,2023-10-8,33882,,True,boy groups
54588,Language Fried,2016-12-29,67724,,True,girl groups
54589,Bassoon Libretto,2021-5-7,55600,,True,girl groups
54590,Polite Model,2015-4-28,60978,Regular,True,girl groups
54591,Square Iceberg,2012-6-18,62303,,True,boy groups
54592,Coffer Buttery,2018-6-4,88916,Daring,False,girl groups
54593,Dormitory Faded,2016-10-9,65132,Many,False,boy groups
54594,Barolo Adiabatic,2014-11-24,97362,Matching,True,girl groups
54595,Continent Short,2011-1-19,91301,,True,girl groups
54596,Hutch Kind,2022-11-28,71962,Rounded,False,girl groups
54597,Ancient Arrow,2022-12-15,84136,,True,boy groups
54598,Careful Apricot,2011-5-22,34180,,True,girl groups
54599,Shack Rectilinear,2018-9-11,57251,,True,boy groups
54600,Strut Bold,2011-12-19,79036,,True,girl groups
54601,Fair Intractable,2018-3-21,3671,Collinear,False,boy groups
54602,Appraisal Lime,2017-7-7,65069,,True,girl groups
54603,Wax Frigid,2012-9-23,2969,,True,girl groups
54604,Nimble University,2020-7-17,25670,Mild,False,girl groups
54605,Field Citron,2013-12-14,74050,Odious,True,boy groups
54606,Coconut Isometric,2011-4-23,98760,,True,girl groups
54607,Pentatonic Hoary,2015-7-19,32613,,True,girl groups
54608,Bipartite Seller,2014-3-27,99750,Accepting,False,boy groups
54609,Spice Champagne,2021-12-10,33817,Direct,True,boy groups
54610,Bow Rank,2019-8-2,68608,,True,boy groups
54611,Indigo Audience,2013-10-16,72168,,True,girl groups
54612,Circuit Crimson,2017-10-21,69263,Stale,False,girl groups
54613,Rosin Bold,2018-2-15,54264,Tranquil,False,boy groups
54614,Dictionary Novel,2014-2-14,24025,Novel,True,girl groups
54615,Mean Eager,2019-7-8,72420,,True,girl groups
54616,Loud Web,2011-8-10,60969,Happy,False,boy groups
54617,Great Burrata,2019-2-6,28519,,True,girl groups
54618,Velocity Immediate,2014-10-19,99917,,False,girl groups
54619,Act Internal,2012-8-17,18595,,True,girl groups
54620,Burger Searing,2019-6-15,41126,Express,True,girl groups
54621,Horizon Randomized,2022-2-9,3751,Amiable,True,girl groups
54622,Afraid Percussion,2013-6-10,28615,Pink,False,boy groups
54623,Asymptotic Soda,2019-5-9,95863,Chartreuse,True,girl groups
54624,Gentle Lake,2014-10-9,6154,,True,girl groups
54625,Stone Sphere,2014-9-3,74826,,True,girl groups
54626,Inverse Phrase,2015-6-23,54426,Searing,True,girl groups
54627,Gray Plate,2012-11-7,73000,Burning,False,girl groups
54628,Sidewalk Vibrant,2011-10-23,89648,,True,girl groups
54629,Bear Marinated,2021-8-11,39019,Terminal,True,girl groups
54630,Shabby Startup,2013-10-23,91227,Finite,False,boy groups
54631,Swamp Figurative,2021-12-25,89797,Golden,True,girl groups
54632,Creative Immediate,2012-2-19,79798,,True,girl groups
54633,Mashed Publicist,2020-6-24,30318,,True,boy groups
54634,Reduced Cockatoo,2014-11-13,90840,Critical,False,girl groups
54635,Golden Basement,2017-8-22,71201,Grating,False,boy groups
54636,Rack Isometric,2011-2-29,78956,,True,girl groups
54637,Associate Collinear,2018-6-24,75388,Messy,True,boy groups
54638,Composite Heron,2018-9-15,42590,,True,boy groups
54639,Canal Internal,2014-3-28,36361,Similar,False,girl groups
54640,Bureau Cheerful,2020-2-16,16106,,True,boy groups
54641,Sienna Tail,2014-8-27,91169,Bright,False,girl groups
54642,Figurative Tree,2010-8-1,98009,,True,boy groups
54643,Lynx Radioactive,2014-11-23,77943,Booming,True,boy groups
54644,Gilded Shrine,2019-5-9,27542,Flat,True,girl groups
54645,Bitter Audience,2014-5-2,19119,Unsorted,True,girl groups
54646,Gold Tanker,2017-4-21,55036,,False,boy groups
54647,Pelican Fancy,2012-2-15,100603,,True,girl groups
54648,Lambrusco Cerulean,2012-8-11,68824,Plain,True,girl groups
54649,Section Chocolate,2022-11-19,14889,,True,girl groups
54650,Abbey Cerulean,2021-7-29,36774,,True,boy groups
54651,Limo Relaxed,2012-9-8,30525,,True,boy groups
54652,Birth Short,2015-12-10,26263,Agile,True,girl groups
54653,Maximum Poplar,2013-1-6,15070,Worn,True,boy groups
54654,Levee Augmenting,2012-5-25,60758,Tomato,False,girl groups
54655,Bronze Kapok,2014-8-18,41398,,False,girl groups
54656,Urbane Median,2014-10-5,94204,,True,girl groups
54657,Simple Improvement,2021-4-16,95450,,True,girl groups
54658,Gofer Ripe,2022-2-28,17130,Sad,True,boy groups
54659,Beat Proud,2014-12-25,73122,,True,boy groups
54660,Resolution Steel,2010-1-9,77463,,False,girl groups
54661,Asiago Tempered,2018-8-10,54926,Juvenile,True,boy groups
54662,Sauerkraut Abstract,2019-3-26,15900,Charitable,True,boy groups
54663,Liason Espressivo,2014-11-21,38664,Greasy,False,girl groups
54664,Average Mustard,2014-11-19,48132,,True,girl groups
54665,Mild Symmetry,2022-8-25,55892,Dense,True,girl groups
54666,Dyadic Share,2013-8-1,40576,Terminal,True,boy groups
54667,Plum Mainmast,2010-1-26,16886,,True,girl groups
54668,Density Iron,2011-7-21,6659,Nice,True,girl groups
54669,Bright Quasar,2014-8-15,38532,Snowy,True,boy groups
54670,Rectory Scalding,2018-2-5,81464,,False,boy groups
54671,Setter Citron,2012-11-1,51698,Hasty,True,boy groups
54672,Tall Right,2012-4-17,99802,,False,boy groups
54673,Magenta Cornice,2012-1-4,64954,,True,girl groups
54674,Cockpit Some,2013-9-1,20739,,False,boy groups
54675,Media Direct,2023-3-22,51181,Alternate,True,boy groups
54676,Canal Nimble,2012-11-22,75882,,True,girl groups
54677,Concave Grantor,2016-9-25,14822,,True,boy groups
54678,Frame Dynamic,2011-8-11,81592,Seething,False,girl groups
54679,Toasted Terminal,2011-4-9,31281,,True,boy groups
54680,Salmon Cordon,2020-6-11,97830,Spicy,True,boy groups
54681,Fm Wood,2018-4-18,13309,,False,girl groups
54682,Shabby Tilapia,2017-10-26,30801,,True,girl groups
54683,Curious Rectory,2018-8-13,31534,,True,boy groups
54684,Hidden Matrix,2011-3-26,24488,Inverse,False,boy groups
54685,Anchovy Glum,2013-10-4,1991,,True,boy groups
54686,Pleasant Cache,2023-3-17,9576,Coffee,True,boy groups
54687,Rectangle Heather,2018-4-19,25885,Zingy,True,boy groups
54688,Observatory Polite,2012-7-27,51421,Topped,True,boy groups
54689,Burger Immense,2015-9-28,91155,Blocky,False,girl groups
54690,Terminal Thick,2010-5-14,1939,,True,girl groups
54691,Apparition Unproductive,2021-3-7,72562,,True,boy groups
54692,Intense Atmosphere,2018-7-23,18748,Randomized,True,boy groups
54693,Chocolate Livid,2020-4-3,25811,,True,girl groups
54694,Bight Small,2015-5-4,5947,Relaxed,False,boy groups
54695,Champagne Warm,2014-11-16,42001,,True,girl groups
54696,Electric Fractal,2014-12-17,92637,Scalding,False,girl groups
54697,Tense Texture,2021-10-6,89992,,False,girl groups
54698,Amortized Coriander,2012-7-8,28462,Future,True,girl groups
54699,Veal Aged,2018-8-29,60798,Plain,True,girl groups
54700,Detail Pale,2014-12-4,36516,,True,boy groups
54701,Console Express,2016-2-18,38141,Proper,True,boy groups
54702,Installation Red,2023-10-12,14503,Champagne,True,boy groups
54703,Some Engineer,2023-6-23,70551,Balanced,True,girl groups
54704,Directory Congruent,2015-12-29,36247,,True,boy groups
54705,Raft Flat,2011-1-6,46813,,True,boy groups
54706,Printer Clever,2017-10-26,61647,Threaded,True,boy groups
54707,Pivot Senior,2022-1-21,84470,,True,boy groups
54708,Beam Messy,2021-8-22,50852,,True,boy groups
54709,Faint Face,2017-9-14,60702,Urbane,True,boy groups
54710,Cider Scared,2013-3-6,39347,Primary,False,girl groups
54711,Limiter Lime,2013-4-1,54301,Selfish,True,boy groups
54712,Modern Lively,2020-4-23,93111,,True,girl groups
54713,Tattered Swing,2022-6-5,85509,,True,girl groups
54714,Edible Booster,2023-11-21,61125,,True,boy groups
54715,Curve Blaring,2010-2-7,48318,,False,girl groups
54716,Alternator Crazy,2016-6-3,9161,Round,True,boy groups
54717,Heat Commutative,2017-3-13,74024,,True,girl groups
54718,Regular Bicycle,2018-3-25,31794,Deterministic,True,boy groups
54719,Coopetition Watery,2016-8-7,45879,Teal,False,boy groups
54720,Grizzled Mean,2010-2-27,97083,,False,girl groups
54721,Lazy Column,2015-10-21,26668,,True,boy groups
54722,Bowl Affable,2013-8-24,70493,,True,boy groups
54723,Visible Macaw,2016-2-28,22413,Antique,True,boy groups
54724,Wan Apex,2016-6-10,38302,Matte,False,girl groups
54725,Quiet Input,2021-6-28,52603,,True,boy groups
54726,Faded Outline,2017-11-13,64593,,True,girl groups
54727,Head Cheerful,2017-10-25,77868,,True,girl groups
54728,Slow Bit,2022-7-12,64541,,True,girl groups
54729,Enchilada Denim,2017-8-20,68733,,True,girl groups
54730,Infantry Legacy,2012-10-29,78006,,True,boy groups
54731,Chart Olive,2011-5-8,33616,,True,boy groups
54732,Code Congruent,2013-6-9,4365,,True,girl groups
