id,name,debut,company_id,fanclub_name,active,type
78196,Fuchsia Radian,2020-9-4,65454,Parallel,True,boy groups
78197,Acidic Incircle,2015-2-25,36858,,False,girl groups
78198,Quetzal Curious,2016-2-7,35118,Creamy,True,girl groups
78199,Rectilinear Content,2010-2-23,94191,,True,boy groups
78200,Ragged Alligator,2022-11-18,82710,,True,girl groups
78201,Secant Tart,2017-3-25,15564,Descriptive,True,girl groups
78202,Several Bit,2013-1-22,89945,Grizzled,True,girl groups
78203,Warm Fall,2012-6-7,60867,,False,girl groups
78204,Oriented Actress,2021-7-5,66333,Inverted,True,boy groups
78205,Mean Strategy,2011-4-17,32219,,True,girl groups
78206,Aberration Curious,2017-9-27,35656,Mean,True,girl groups
78207,Caramelized Trough,2016-2-8,52204,,True,girl groups
78208,Sphere Ancient,2020-7-29,96764,,True,girl groups
78209,Best Costume,2022-1-21,84222,Sienna,True,boy groups
78210,Vibrato Huge,2022-11-26,55857,Nippy,True,girl groups
78211,Nearest Fender,2023-2-28,83933,Booming,True,girl groups
78212,Interest Oscillating,2023-4-26,29771,Primary,True,boy groups
78213,Teaser Bipartite,2023-11-8,15514,Open,False,girl groups
78214,Pulsar Binary,2018-9-10,63168,,True,girl groups
78215,Limestone Long,2021-5-8,40475,Buttery,True,boy groups
78216,Frisbee Damp,2022-1-27,66371,Critical,False,girl groups
78217,Grating Liason,2018-5-4,39346,Brute,False,boy groups
78218,Scenario Vicious,2023-9-6,27431,Livid,True,girl groups
78219,Recall Another,2022-10-2,9305,,False,boy groups
78220,Bight Stale,2017-11-15,43352,Long,True,girl groups
78221,Absorption Slow,2023-5-1,56543,,True,girl groups
78222,Italic Watery,2023-6-20,40660,,True,girl groups
78223,Vault Sparse,2018-3-19,15012,,False,boy groups
78224,Extremal Dove,2018-5-7,44893,,True,boy groups
78225,User Daring,2012-2-26,87601,Ash,False,girl groups
78226,Rottweiler Damp,2020-9-4,35070,Zesty,True,girl groups
78227,Echo Wide,2021-2-5,30257,,True,boy groups
78228,Lark Factorial,2013-12-14,29742,,True,boy groups
78229,Navy Shell,2016-9-8,79577,,False,boy groups
78230,Charitable Line,2016-5-28,55166,,True,girl groups
78231,Tangy Region,2012-5-22,49559,,True,girl groups
78232,Javelin Iron,2020-7-14,8588,Active,True,girl groups
78233,Ray Lively,2010-1-14,43970,Reduced,True,boy groups
78234,Aquamarine Digital,2011-12-26,17468,,True,girl groups
78235,Knurled Engineer,2010-5-21,3603,,True,boy groups
78236,Slim Dill,2017-4-22,83545,Timid,True,girl groups
78237,Excited Integer,2016-6-19,97360,Contemporary,True,boy groups
78238,Overcast Bongo,2010-5-28,65636,Urbane,True,girl groups
78239,Walk Orthogonal,2010-4-21,4950,,True,boy groups
78240,Straight Decibel,2019-1-20,39421,Poached,True,boy groups
78241,Span Natural,2017-8-4,78329,Equidistant,True,girl groups
78242,Pure Unit,2019-2-22,73106,,True,girl groups
78243,Light Bunk,2010-4-25,74602,,True,boy groups
78244,Palisade Fuchsia,2012-5-2,27030,,True,girl groups
78245,Median Null,2012-6-13,25880,Coherent,False,boy groups
78246,Mute Bagging,2010-5-14,36877,Molto,True,boy groups
78247,Pitch Current,2017-6-28,39871,,True,girl groups
78248,Chocolaty Status,2015-12-23,94740,,False,girl groups
78249,Archipelago Clever,2022-5-18,35914,Regular,True,girl groups
78250,Wide Key,2013-6-14,81238,,True,boy groups
78251,Silly Current,2011-3-19,25704,,True,boy groups
78252,Image Crazy,2012-10-15,58629,,True,boy groups
78253,Patio Quick,2022-9-17,19615,,True,girl groups
78254,Lake Sunny,2013-5-5,61757,,True,boy groups
78255,Graceful Ensign,2014-9-20,28905,,True,boy groups
78256,Open Highlight,2012-3-16,10220,Tart,False,boy groups
78257,Relaxed Curve,2023-10-4,54916,Inclusive,False,girl groups
78258,Meter Accepting,2017-9-20,28823,Swift,True,girl groups
78259,Column Cold,2020-12-7,96421,,True,girl groups
78260,Hidden Pelican,2021-12-2,8143,Yummy,True,girl groups
78261,Legacy Bound,2023-8-6,88441,Inverse,True,boy groups
78262,Plaid Molten,2013-10-20,3426,Vertical,False,boy groups
78263,Manuscript Happy,2010-11-21,54285,,True,boy groups
78264,Step Burning,2021-3-22,72452,,True,girl groups
78265,Blue Object,2015-12-14,83213,Seasoned,True,girl groups
78266,Grouse Frigid,2011-1-5,50726,,True,girl groups
78267,Literal Odious,2015-2-29,94961,Little,True,boy groups
78268,Bronze Pork,2011-4-12,31692,Iron,True,girl groups
78269,Acyclic Gymnast,2016-11-4,37764,Tart,True,girl groups
78270,Linear Model,2021-6-13,6420,Nice,False,girl groups
78271,Absorption Coincident,2018-8-27,71044,,True,boy groups
78272,Shortcut Obliging,2015-7-2,5856,Chalky,True,girl groups
78273,Vertical Changeset,2010-9-19,92815,,True,girl groups
78274,Valuation Icy,2013-10-16,34352,Absolute,True,boy groups
78275,Isomorphic Duffel,2017-6-27,31578,Symmetric,True,boy groups
78276,Rigid Surrender,2015-6-9,58489,,True,boy groups
78277,Beans Jumbo,2020-3-8,63205,,True,girl groups
78278,Straight Points,2019-1-21,80478,Hard,True,boy groups
78279,Mashed Tiger,2015-9-1,56587,Figurative,True,girl groups
78280,Projectile Ferocious,2012-12-4,28199,All,True,girl groups
78281,Forward Roof,2010-4-20,4232,,True,girl groups
78282,Plum Birman,2020-10-4,57011,,True,girl groups
78283,Fast Octave,2016-10-19,88068,,False,girl groups
78284,Sledder Irregular,2014-11-20,98359,,False,boy groups
78285,Image Isothermal,2023-9-28,5662,Parallel,True,girl groups
78286,Optical Fern,2015-6-24,37024,,True,girl groups
78287,Andante Blt,2019-10-2,81005,Maroon,False,girl groups
78288,Bowl Magenta,2012-8-4,96663,Cobalt,True,girl groups
78289,Gofer Weighted,2020-11-23,31662,,False,boy groups
78290,Fancy Husky,2022-8-2,40489,Chocolaty,True,girl groups
78291,Mute Filet,2013-5-9,12640,,True,boy groups
78292,Cruel Ostrich,2015-11-1,99103,Convoluted,True,boy groups
78293,Every Cider,2018-12-21,73464,Fancy,False,girl groups
78294,Cloying Reader,2013-5-19,29732,Indigo,True,boy groups
78295,Flush Alert,2010-5-2,48288,Breezy,True,girl groups
78296,Brush Rancid,2021-5-25,54720,,True,girl groups
78297,Barn Flush,2012-8-7,79158,Dense,True,boy groups
78298,Hasty Snowboard,2023-5-1,64010,,False,boy groups
78299,Pastry Gentle,2011-7-22,12130,,True,boy groups
78300,Turntable Optical,2022-1-8,5363,,False,girl groups
78301,Foremast Optical,2012-1-9,21030,Radiant,True,girl groups
78302,Spatial Coverage,2022-6-21,45013,,True,boy groups
78303,Score Optical,2018-2-11,63189,Generous,True,boy groups
78304,Aqueduct Arid,2021-2-12,24427,,True,girl groups
78305,Setback Avocado,2016-9-1,39610,,True,girl groups
78306,Beneficiary Silver,2023-7-18,36256,Snowy,True,girl groups
78307,Mint Fur,2023-10-12,83107,,False,girl groups
78308,Synth Linear,2014-9-22,73326,Immediate,False,girl groups
78309,Petrel Braised,2022-8-11,9697,Jellied,True,girl groups
78310,Clever Brie,2020-3-3,11644,Tempered,True,girl groups
78311,Quadratic Asset,2020-6-4,87768,,False,girl groups
78312,Scrub District,2018-10-18,88770,,True,girl groups
78313,Highway Freezing,2021-5-5,14268,,True,boy groups
78314,Mode Download,2023-8-4,62452,Primordial,True,boy groups
78315,Sound Central,2021-6-11,84119,,True,boy groups
78316,Centerline Marinated,2018-10-21,22538,Cold,True,boy groups
78317,Tap Chocolate,2018-3-26,72490,Bordeaux,True,boy groups
78318,Car Average,2011-1-16,40343,,False,boy groups
78319,Bounded Atmosphere,2023-2-3,29751,Genteel,True,boy groups
78320,Commander Jellied,2019-11-29,53942,,True,girl groups
78321,Flavorful Cabinet,2012-4-19,26291,,False,girl groups
78322,Lively Idea,2010-8-9,85975,Cross,True,boy groups
78323,Foreclosure Colorful,2016-1-23,10519,,True,boy groups
78324,Similar Baryon,2020-11-6,26344,,True,girl groups
78325,Mild Base,2013-5-8,9478,Critical,True,girl groups
78326,Saucy Beat,2011-12-24,54727,,True,girl groups
78327,Lively Sync,2010-4-2,63294,Giant,True,girl groups
78328,Salmon Jail,2011-9-7,89848,,True,girl groups
78329,Degree Direct,2016-1-1,34347,Minty,True,boy groups
78330,Spicy Creek,2011-4-14,24591,,True,boy groups
78331,Coverage Linear,2022-11-17,57770,Dry,True,girl groups
78332,Exponential Wine,2012-7-25,1129,Symmetric,True,girl groups
78333,Limiter Tangy,2018-5-17,6475,Wicker,False,boy groups
78334,Animato Argument,2017-1-4,1322,Concave,True,boy groups
78335,Stud Broad,2016-10-24,55349,Ascent,True,boy groups
78336,Benefit Concentric,2019-10-26,14130,Intricate,False,girl groups
78337,Isochoric Coffee,2023-4-5,19934,,False,boy groups
78338,Carrier Cool,2012-10-7,77154,,False,boy groups
78339,Simple Contract,2020-9-23,16852,Brass,True,girl groups
78340,Staff Visible,2015-1-15,44657,Balanced,True,girl groups
78341,Transmission Distinct,2021-4-15,79295,Braised,False,boy groups
78342,Nectarine Obnoxious,2023-3-1,30476,,True,boy groups
78343,Banylus Associative,2022-1-23,14518,,True,girl groups
78344,Bipartite Gatekeeper,2012-5-25,94115,,True,girl groups
78345,Composite Gravity,2018-1-4,26369,Abstract,True,boy groups
78346,Ident Either,2012-6-29,78382,Proper,True,girl groups
78347,Buck Vintage,2012-5-27,47481,,True,boy groups
78348,Crispy Station,2021-1-17,4983,,True,girl groups
78349,Export Dry,2011-5-19,72693,Isomorphic,True,girl groups
78350,Hasty Rink,2019-3-21,70995,,True,boy groups
78351,Sunny Surrender,2021-12-4,45803,,True,girl groups
78352,Whisky Cream,2021-1-26,67248,,False,boy groups
78353,Frequency Humble,2016-1-2,56064,,True,girl groups
78354,Modal Mode,2019-10-16,11642,,True,boy groups
78355,Simmered Geyser,2011-10-27,88295,Jolly,False,boy groups
78356,Selfish Gravity,2012-10-3,7412,Senile,True,boy groups
78357,Uniform Skyscraper,2013-11-28,57863,Dull,False,boy groups
78358,Direct Cue,2022-5-9,60066,,True,boy groups
78359,Motel Huge,2013-11-8,29469,,False,boy groups
78360,Frog Minty,2010-2-20,6115,,True,girl groups
78361,Cabana Inventive,2014-11-8,90483,,True,boy groups
78362,Clean Wire,2016-5-17,54041,,False,girl groups
78363,Caliper Mature,2014-4-19,20105,,True,boy groups
78364,Blistering Factory,2010-2-7,99974,,False,boy groups
78365,Wheel Delicious,2015-4-20,53188,Camel,True,girl groups
78366,Edible Return,2022-4-15,85730,Dynamic,True,boy groups
78367,Medium Database,2023-6-26,5718,,True,boy groups
78368,Either Pilaster,2015-10-10,60958,,True,girl groups
78369,Foley Amortized,2019-11-10,48677,Proper,True,girl groups
78370,Matte Permutation,2020-1-27,26972,Colorful,False,girl groups
78371,Nullary Pad,2015-5-9,57947,Terminal,True,boy groups
78372,Icy Chief,2016-5-26,2440,Constant,True,girl groups
78373,Keep Raw,2014-2-25,14718,Indigo,True,boy groups
78374,Hook Inscribed,2022-8-26,22334,,True,girl groups
78375,Celesta Modern,2019-7-12,83313,,True,girl groups
78376,Presto User,2011-9-6,18226,Augmenting,True,boy groups
78377,Rubbery Betta,2011-9-16,5259,Smoky,False,girl groups
78378,Emerald Photon,2021-10-19,17150,,True,boy groups
78379,Nucleus Null,2017-3-3,18022,Crispy,True,girl groups
78380,Round Jellied,2023-9-7,65226,,False,boy groups
78381,Scale Arctic,2023-10-11,28052,,True,girl groups
78382,Unproductive Rafter,2014-5-17,44737,Allegro,True,girl groups
78383,Some Poltergeist,2017-3-3,84689,,True,boy groups
78384,Decay Heartless,2013-3-2,94866,Milky,True,girl groups
78385,Old Chair,2015-4-19,59138,,True,boy groups
78386,Heel Bitter,2014-10-18,38201,Approximate,False,girl groups
78387,Pyramid Free,2010-10-6,87674,Stringy,True,boy groups
78388,Cabin Current,2019-2-2,100592,,True,girl groups
78389,Negation Decidable,2016-7-27,9104,Open,True,girl groups
78390,Senior Impulse,2015-12-6,24830,Oblique,True,girl groups
78391,Free Clutch,2019-1-17,26343,Equidistant,True,boy groups
78392,Envelope Zingy,2010-8-9,68173,,True,boy groups
78393,Meter Denim,2012-8-3,92733,Ornery,True,boy groups
78394,Civet Chalky,2010-9-25,6577,,True,boy groups
78395,Flow Radial,2019-4-21,98653,,True,girl groups
78396,River Affable,2018-11-22,80630,Senile,True,boy groups
78397,Profile Sparse,2021-7-5,91204,,True,girl groups
78398,Old Interval,2010-7-16,33897,Pureed,True,boy groups
78399,Dynamic Graph,2014-11-1,69380,,True,girl groups
78400,Coped Inlet,2018-10-9,15222,,True,boy groups
78401,Wavelength Crispy,2020-3-18,99020,,True,boy groups
78402,Game Chief,2013-3-29,37932,,True,girl groups
78403,Sticky Hospital,2010-12-12,100698,,True,boy groups
78404,Elaborate Cove,2014-10-20,73246,Baked,False,boy groups
78405,Tense Tote,2018-4-9,52829,Direct,True,girl groups
78406,Naive Mask,2012-7-13,8970,Broad,True,girl groups
78407,Round Couple,2014-2-14,25650,Violent,True,boy groups
78408,Buttery Fender,2013-11-16,19325,Gourmet,True,girl groups
78409,Ottoman Direct,2016-11-29,20700,Saucy,False,boy groups
78410,Pesto Magenta,2019-6-29,37800,,False,girl groups
78411,Presto Encumbrance,2021-2-23,96363,,True,girl groups
78412,Happy Block,2010-9-10,65423,,True,girl groups
78413,Crispy Arbor,2016-7-16,41344,,True,boy groups
78414,Charlie Spry,2011-8-26,61045,,False,boy groups
78415,Rower Future,2020-2-14,54652,Lead,True,girl groups
78416,Fast Impulse,2013-5-10,81245,Quadratic,True,girl groups
78417,Allegory Ancient,2010-7-14,37478,,True,boy groups
78418,Nervous Cover,2010-5-1,79342,,False,boy groups
78419,Spatial Send,2020-9-4,59452,,True,girl groups
78420,Canteen Simple,2012-5-22,82909,Undirected,False,boy groups
78421,Celesta Online,2022-11-26,4985,,True,girl groups
78422,Smooth Some,2015-3-17,54842,Cautious,False,girl groups
78423,Closed Futon,2021-1-1,28484,Cobalt,True,girl groups
78424,Hotel Quiet,2011-5-20,85642,,True,boy groups
78425,Perch Graceful,2013-3-13,17247,,True,girl groups
78426,Concrete Bookshelf,2019-8-29,19313,,True,boy groups
78427,Timid Tanker,2018-5-20,80147,Shiny,False,girl groups
78428,Pointer Chromatic,2022-12-12,83661,Staff,True,girl groups
78429,Turpentine Warm,2010-11-7,20819,Molto,True,boy groups
78430,Sparse Force,2011-1-17,37444,Gold,True,girl groups
78431,Atom Rectilinear,2022-9-13,78618,,True,boy groups
78432,Spice Ornery,2011-7-11,94886,Brutal,False,boy groups
78433,Polite Chutney,2013-2-16,36283,,True,boy groups
78434,Coriander Edible,2014-2-4,60044,Active,False,girl groups
78435,Halftone Buttery,2023-7-24,15459,,True,girl groups
78436,Soft Basil,2016-4-2,10492,,True,girl groups
78437,Tart Mosque,2019-9-20,48247,,True,boy groups
78438,Buoyant Costume,2015-12-19,3972,Relaxed,True,boy groups
78439,Formal Target,2011-4-20,69570,Tall,True,girl groups
78440,Blocking Thinner,2018-8-1,30560,Concrete,True,girl groups
78441,Little Beaujolais,2014-5-11,8031,Optimal,True,boy groups
78442,Cool Radiation,2017-10-8,5989,,True,boy groups
78443,Average Accelerometer,2011-2-18,40109,,True,girl groups
78444,Camel Velvet,2021-7-3,97550,Bitter,True,boy groups
78445,Hypotenuse Plumb,2014-8-24,35861,Crabby,True,girl groups
78446,Average Argument,2010-2-12,8479,,True,girl groups
78447,Yummy Shrine,2010-12-22,13380,,True,girl groups
78448,Shrike Rancid,2013-10-25,15013,Braised,True,boy groups
78449,Board Leather,2013-11-17,85817,,True,girl groups
78450,Level Strong,2011-3-9,39192,,False,girl groups
78451,Skylark Strong,2013-6-28,79273,,True,girl groups
78452,Lenient Effusion,2015-2-22,65854,,True,girl groups
78453,Pasta Crimson,2023-11-27,10910,,True,girl groups
78454,Nondeterministic Box,2018-3-29,56904,,True,girl groups
78455,Blocking Debug,2013-2-1,1866,Tense,True,boy groups
78456,Angry Edge,2022-5-8,81593,,True,girl groups
78457,Cruel Payment,2022-4-3,24861,Charitable,False,boy groups
78458,Merry Salt,2017-4-17,50210,Noisy,True,girl groups
78459,Weathered Avocet,2016-1-15,94410,Orange,True,boy groups
78460,Emerald Raft,2015-6-28,98574,Deafening,True,boy groups
78461,Castle Andante,2017-6-26,55950,Spicy,True,girl groups
78462,Unary Gazebo,2013-2-16,50865,,True,girl groups
78463,Investor Angel,2018-4-19,22578,,True,girl groups
78464,Claret Leaf,2020-2-10,84466,,True,boy groups
78465,Lime Relative,2018-10-3,51638,Nimble,True,boy groups
78466,Ordered Poster,2023-1-7,37482,Joint,True,girl groups
78467,Bamboo Milky,2012-7-8,85460,,False,girl groups
78468,Liberty Direct,2015-5-16,80929,,True,girl groups
78469,Muffled Clip,2016-8-2,26130,Magenta,True,boy groups
78470,Hawk Angry,2023-12-10,86823,,True,boy groups
78471,Bayes Pizzicato,2019-4-23,11012,,True,boy groups
78472,Matching Loveseat,2017-11-10,69881,Insulated,True,boy groups
78473,Old Advection,2023-5-11,82847,Descent,True,boy groups
78474,Espressivo Sea,2012-6-28,53126,,True,girl groups
78475,Breezy Helo,2014-5-1,21607,Selfish,True,boy groups
78476,Flat Vibrato,2012-6-16,98439,,True,boy groups
78477,Equidistant Post,2020-10-24,33459,,False,boy groups
78478,Corporate Cube,2019-11-7,88545,Tossed,True,girl groups
78479,Rig Dichotomic,2019-7-25,23100,Brute,True,girl groups
78480,Clever Alphabet,2010-3-3,35447,,True,girl groups
78481,Myth Flat,2019-11-8,84532,Felt,True,boy groups
78482,Option Chewy,2021-10-23,35355,,True,girl groups
78483,Humid Loser,2019-9-1,28001,,True,girl groups
78484,Lively Eaves,2020-4-8,95938,,True,boy groups
78485,Afraid Mirror,2013-5-10,3439,Tall,False,boy groups
78486,Pizzicato Sequence,2011-3-7,88572,,True,boy groups
78487,Frigid Deque,2022-10-15,12806,,True,boy groups
78488,Smoggy Tint,2010-8-19,44205,Warm,True,girl groups
78489,Global Iceberg,2010-2-13,47868,Another,True,boy groups
78490,Bookcase Matching,2014-2-8,99215,,False,girl groups
78491,Rebase Crabby,2012-4-10,86445,,True,girl groups
78492,Render Fixed,2016-5-10,90599,,True,boy groups
78493,Subcompact Radial,2018-11-22,43661,Young,True,girl groups
78494,Quarter Nutty,2019-12-17,93874,Green,True,girl groups
78495,Best Discount,2017-5-25,90185,Khaki,True,boy groups
78496,Tender Credit,2021-6-14,51248,,True,girl groups
78497,Cabin Hard,2023-11-1,61907,,True,boy groups
78498,Sour Market,2013-3-5,30137,Strong,False,boy groups
78499,Quaver Zingy,2019-2-11,79635,Counting,True,boy groups
78500,Shabby Trip,2020-3-20,57481,,True,girl groups
78501,Linear Square,2020-10-24,54547,,True,girl groups
78502,Outboard Glossy,2016-2-18,18602,Cruel,False,girl groups
78503,Concurrent Jamb,2019-2-28,30423,,True,boy groups
78504,Swarm Revolver,2013-8-8,58804,,True,girl groups
78505,Nippy Gusset,2010-11-15,100480,Cross,True,boy groups
78506,Amber Cordon,2010-3-4,38155,,True,boy groups
78507,Reservoir Immediate,2023-8-8,56781,Deterministic,True,girl groups
78508,Farad Round,2012-12-10,41486,,True,girl groups
78509,Vicious Polo,2010-5-26,33507,Adventurous,False,boy groups
78510,Rainy Deductible,2010-11-10,10536,Spatial,False,boy groups
78511,Volume Ragged,2010-8-8,15965,Proud,True,boy groups
78512,Rum Ecru,2021-2-13,45897,Cerulean,False,girl groups
78513,Slim Atmosphere,2022-5-28,74262,Nutty,False,boy groups
78514,Lime Stable,2012-9-23,47753,Afraid,True,girl groups
78515,Basin Isochoric,2020-6-5,40945,Equidistant,False,girl groups
78516,Survey Vivid,2022-8-15,37690,Clear,True,girl groups
78517,Rude Spruce,2012-8-28,40653,,True,boy groups
78518,Inertia Olive,2018-9-3,95978,,True,boy groups
78519,Slim Pond,2023-4-17,7823,Pleasant,False,boy groups
78520,Great Pigeon,2016-1-5,29263,Lower,True,boy groups
78521,Upload Cold,2011-10-8,68767,,True,girl groups
78522,Daring Space,2023-6-17,90352,Vintage,True,girl groups
78523,Undecidable North,2014-1-2,90126,Chief,True,girl groups
78524,Wireframe Braised,2020-5-19,85111,,True,boy groups
78525,Basket National,2019-8-13,81574,Rubbery,True,boy groups
78526,Mint Epoch,2015-3-15,39561,,True,girl groups
78527,Asiago Hushed,2021-1-5,45478,,True,girl groups
78528,Stringy Rehab,2018-3-20,13538,Worried,False,girl groups
78529,Lead Smart,2017-2-9,26219,Approximate,True,girl groups
78530,Plain Cake,2018-11-13,8230,,True,boy groups
78531,Windy Parameter,2023-5-21,91270,Each,True,boy groups
78532,Frigid Vibes,2010-11-4,33506,,True,boy groups
78533,Shack Heartless,2021-11-21,98331,,True,boy groups
78534,Stringy Inertia,2014-5-21,1327,,False,boy groups
78535,Random Chain,2021-11-23,53432,,True,boy groups
78536,Cement Tossed,2014-9-16,25754,,False,girl groups
78537,Moist Cube,2014-1-4,71406,Shy,True,girl groups
78538,Slate Gritty,2010-6-18,1772,Direct,True,girl groups
78539,Colorful School,2015-9-29,11406,Azure,True,boy groups
78540,Watery Paper,2017-9-25,43346,,True,girl groups
78541,Curry Chilly,2019-7-11,96520,Brass,True,boy groups
78542,Greasy Object,2010-2-5,58081,,False,girl groups
78543,Filter Hushed,2015-12-28,4870,,False,boy groups
78544,Gatekeeper Staccato,2018-6-18,12712,Flavorful,True,girl groups
78545,Soft Penny,2019-7-16,23047,Selfish,False,girl groups
78546,Iron Partnership,2015-4-1,41148,Icy,True,boy groups
78547,Binding Cannon,2020-11-15,19914,Cheerful,True,boy groups
78548,Cannon Candied,2015-10-22,69078,Immature,False,boy groups
78549,Symbol Descriptive,2020-1-16,13265,Snowy,True,girl groups
78550,Lively Supervisor,2019-4-18,60704,,True,girl groups
78551,Pigment Complete,2014-10-3,65713,Smoggy,True,girl groups
78552,Molding Hidden,2014-7-27,97691,Marinated,True,girl groups
78553,Clapper Plain,2017-3-11,45314,,True,boy groups
78554,Dynamic Knot,2020-3-6,80143,Agile,True,boy groups
78555,Cold Actuary,2013-12-15,13871,,True,girl groups
78556,Plain Heater,2014-12-7,69106,,True,girl groups
78557,Crocodile Stubborn,2014-2-19,45693,Isometric,False,boy groups
78558,Left Jumbo,2014-11-18,51380,Dark,True,girl groups
78559,Immediate Mindshare,2014-5-7,20189,,False,girl groups
78560,Arena Central,2014-2-5,64343,,True,girl groups
78561,Band Light,2011-1-16,65687,Direct,False,girl groups
78562,Crispy Volt,2022-9-24,40858,Drab,True,girl groups
78563,Element Amiable,2018-1-2,28987,,True,girl groups
78564,Build Noisy,2014-6-13,11760,,True,girl groups
78565,Kayak Stubborn,2013-1-28,78128,Several,True,girl groups
78566,Novel Tossed,2012-9-6,51064,Coped,True,boy groups
78567,Central Driver,2022-7-4,24603,Cold,True,boy groups
78568,Dialogue Plum,2020-4-18,88059,Complex,False,girl groups
78569,Dynamic Deadhead,2019-12-21,92593,Generative,False,boy groups
78570,Involute Windy,2018-8-6,81060,Clear,True,girl groups
78571,Bow Boolean,2017-8-12,45011,Clever,True,boy groups
78572,Convex Surface,2017-12-8,45434,Freezing,True,girl groups
78573,Alert Antique,2012-5-4,20119,,True,boy groups
78574,Grilled Time,2011-1-16,21427,,True,girl groups
78575,Calm Specialist,2010-11-25,49342,Freezing,False,girl groups
78576,Approximate Flue,2022-2-13,30890,,True,girl groups
78577,Pie Irregular,2023-8-21,13838,,True,boy groups
78578,Slab Numerous,2019-10-22,59029,Callous,True,boy groups
78579,Dense Bound,2023-9-19,44606,Olive,True,girl groups
78580,Broth Annoying,2014-2-17,18038,Lazy,True,girl groups
78581,Depth Andante,2012-5-9,71421,,False,girl groups
78582,Burger Endothermic,2016-3-24,51867,,False,girl groups
78583,Lumen Other,2014-9-5,43419,,True,girl groups
78584,Wave Grave,2020-3-28,50365,Mean,True,boy groups
78585,Speed Soft,2010-4-18,65403,,False,girl groups
78586,Pyramid Symmetric,2010-1-28,72909,,False,boy groups
78587,Brad Weighted,2012-3-26,81418,,True,girl groups
78588,Apex Freezing,2023-12-6,45332,Simmered,True,girl groups
78589,Inverse Pitch,2016-8-26,74070,,True,boy groups
78590,Fur Jovial,2022-6-23,29244,,True,girl groups
78591,Broad Mast,2010-12-26,31051,Gritty,True,boy groups
78592,Charcoal Actuary,2010-3-5,91413,Rank,True,girl groups
78593,Shabby Language,2018-9-6,36361,Muffled,True,boy groups
78594,Mean Greedy,2019-7-23,45028,,True,boy groups
78595,Guard Excited,2022-11-11,73095,Affable,True,girl groups
78596,Gingham Sad,2013-7-5,33059,Claret,False,girl groups
78597,Asset Natural,2016-2-2,2029,,False,boy groups
78598,Compact Image,2016-9-2,96004,Juvenile,True,girl groups
78599,Teal Thrush,2012-6-13,52711,Flat,True,boy groups
78600,Diff Metal,2014-5-21,42898,Perfect,True,boy groups
78601,Front Aquamarine,2010-2-26,86243,Threadbare,True,girl groups
78602,Genteel Deal,2015-5-26,49929,,True,girl groups
78603,Candied Trap,2017-10-10,6711,,False,girl groups
78604,Minimum Appreciation,2017-2-7,70838,,True,boy groups
78605,Sound Light,2014-4-1,88437,Calm,True,girl groups
78606,Skillset Emerald,2022-8-3,60856,Brilliant,True,girl groups
78607,Embassy Planar,2011-9-11,35856,Sluggish,True,girl groups
78608,Flat Bucket,2010-3-7,30837,Average,True,girl groups
78609,Plaster Congruent,2013-4-25,11414,,True,girl groups
78610,Rivulet Inflammable,2022-2-11,79129,Cheesy,False,girl groups
78611,Open Stage,2023-6-3,93689,Vicious,True,girl groups
78612,Milky Spline,2015-4-3,61864,Sugary,True,girl groups
78613,Gentle Resonance,2013-6-4,77279,Freezing,False,boy groups
78614,Rude Stem,2012-5-15,42312,Thundering,True,boy groups
78615,Ideation Regional,2020-12-2,35376,Nimble,True,girl groups
78616,Senior Rack,2017-12-21,97210,Prepared,True,girl groups
78617,Global Prosecco,2013-9-6,89505,Citron,True,girl groups
78618,Ambitious Mile,2023-3-2,12658,Magnetic,True,boy groups
78619,Stable Bracket,2021-5-16,46459,,True,girl groups
78620,Jarhead Mild,2013-1-15,28448,Caramel,True,boy groups
78621,Calm Marlin,2020-12-12,72203,One,True,boy groups
78622,Spry Emrasure,2017-9-9,49572,,False,girl groups
78623,Internal Vault,2013-6-17,92240,Leather,True,boy groups
78624,Toasted Thrush,2013-2-15,96814,,True,girl groups
78625,Ridge Acyclic,2023-12-18,41671,Knurled,True,girl groups
78626,Damaged Modulation,2021-2-17,43913,,True,girl groups
78627,Mast Bare,2022-10-8,93139,,True,girl groups
78628,Poky Snipe,2011-11-12,19561,Obsolete,True,boy groups
78629,Amplifier Future,2019-10-29,100942,Internal,False,boy groups
78630,Camel Butte,2019-7-19,75464,,True,girl groups
78631,Kelp Watery,2017-6-20,53057,,False,boy groups
78632,Maroon Field,2019-1-1,11423,,True,boy groups
78633,Caramelized Serif,2011-7-14,84141,Future,True,girl groups
78634,Indigo Armory,2013-3-17,93234,,True,girl groups
78635,Badminton Isochoric,2021-6-28,2409,,True,boy groups
78636,Lower Keel,2019-12-10,47537,,True,boy groups
78637,Primer Coherent,2016-1-13,43819,,True,boy groups
78638,Shabby Settee,2010-2-24,34266,One,True,boy groups
78639,Steel Microphone,2017-2-7,71579,Sour,True,girl groups
78640,Energy Milky,2010-6-21,9555,Milky,True,boy groups
78641,Faint Mustard,2020-10-4,78338,Full,True,boy groups
78642,Purple Cabin,2013-2-2,19025,,True,girl groups
78643,Barracks Odious,2017-6-22,74091,Delicious,True,girl groups
78644,Medal Bitter,2018-2-4,37558,,False,girl groups
78645,Brilliant Contour,2010-7-25,45534,Bordeaux,True,girl groups
78646,Automaton Chill,2013-8-26,27591,Inscribed,True,boy groups
78647,Rectangle Hoary,2023-2-11,9151,,False,boy groups
